row_label_raw,row_label_full,Bà Nguyễn Thị Hải Hà,Trường ban,col_2,numeric__Trường ban,numeric__col_2
Ông Nguyễn Trọng Đức,Ông Nguyễn Trọng Đức,Ông Nguyễn Trọng Đức,Thành viên,(Miễn nhiệm ngày 26 tháng 04 năm 2015),,
Ông Đỗ Văn Hảo,Ông Đỗ Văn Hảo,Ông Đỗ Văn Hảo,Thành viên,(Miễn nhiệm ngày 26 tháng 04 năm 2015),,
Ông Nguyễn Anh Tuấn,Ông Nguyễn Anh Tuấn,Ông Nguyễn Anh Tuấn,Thành viên,(Bổ nhiệm ngày 26 tháng 04 năm 2015),,
Ông Nguyễn Quang Vũ,Ông Nguyễn Quang Vũ,Ông Nguyễn Quang Vũ,Thành viên,(Bổ nhiệm ngày 26 tháng 04 năm 2015),,
