row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Lãi do thanh lý TSCĐ,Thu nhập khác > Lãi do thanh lý TSCĐ,Lãi do thanh lý TSCĐ,976.160.352,-,976160352.0,
Tiền phạt thu được,Thu nhập khác > Tiền phạt thu được,Tiền phạt thu được,668.549.016,15.726.990.934,668549016.0,15726990934.0
Khác,Thu nhập khác > Khác,Khác,692.327.924,311.675.343,692327924.0,311675343.0
,,,2.337.037.292,16.038.666.277,2337037292.0,16038666277.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Lỗ do thanh lý TSCĐ,Chi phí khác > Lỗ do thanh lý TSCĐ,Lỗ do thanh lý TSCĐ,-,(3.189.421.674),,-3189421674.0
Các khoản tiền phạt,Chi phí khác > Các khoản tiền phạt,Các khoản tiền phạt,(253.059.138.552),(64.415.930.762),-253059138552.0,-64415930762.0
Giá trị bất động sản đầu tư bị thu hồi,Chi phí khác > Giá trị bất động sản đầu tư bị thu hồi,Giá trị bất động sản đầu tư bị thu hồi,(176.310.779.993),(3.609.158.057),-176310779993.0,-3609158057.0
,,,(429.369.918.545),(71.214.510.493),-429369918545.0,-71214510493.0
Lỗ khác,Chi phí khác > Lỗ khác,Lỗ khác,(427.032.881.253),(55.175.844.216),-427032881253.0,-55175844216.0
