row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2020 VND,Tại ngày 31 tháng 12 năm > 2019 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2020 VND,numeric__Tại ngày 31 tháng 12 năm > 2019 VND
100,100,100,TÀI SẢN NGẮN HẠN,,7.149.802.594.194,5.936.998.024.235,,,7149802594194.0,5936998024235.0
110,110,110,Tiền và các khoản tương đương tiền,3,3.122.463.083.998,1.425.533.678.899,,3.0,3122463083998.0,1425533678899.0
111,111,111,Tiền,,1.657.587.291.515,773.882.285.757,,,1657587291515.0,773882285757.0
112,112,112,Các khoản tương đương tiền,,1.464.875.792.483,651.651.393.142,,,1464875792483.0,651651393142.0
120,120,120,Đầu tư tài chính ngắn hạn,,189.899.169.657,116.815.000.000,,,189899169657.0,116815000000.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,4(a),189.899.169.657,116.815.000.000,,,189899169657.0,116815000000.0
130,130,130,Các khoản phải thu ngắn hạn,,1.444.100.759.495,1.921.590.321.682,,,1444100759495.0,1921590321682.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,67.545.484.391,107.330.909.046,,5.0,67545484391.0,107330909046.0
132,132,132,Trả trước cho người bán ngắn hạn,6,341.327.030.962,345.135.474.007,,6.0,341327030962.0,345135474007.0
136,136,136,Phải thu ngắn hạn khác,7(a),1.035.228.244.142,1.469.123.938.629,,,1035228244142.0,1469123938629.0
140,140,140,Hàng tồn kho,,2.337.658.989.722,2.361.253.926.178,,,2337658989722.0,2361253926178.0
141,141,141,Hàng tồn kho,9,2.337.658.989.722,2.361.253.926.178,,9.0,2337658989722.0,2361253926178.0
150,150,150,Tài sản ngắn hạn khác,,55.680.591.322,111.805.097.476,,,55680591322.0,111805097476.0
151,151,151,Chi phí trả trước ngắn hạn,10(a),44.043.633.698,46.717.810.024,,,44043633698.0,46717810024.0
152,152,152,"Thuế Giá trị Gia tăng (""GTGT"") được khấu trừ",17(a),7.971.708.287,60.377.552.738,,,7971708287.0,60377552738.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,17(a),3.665.249.337,4.709.734.714,,,3665249337.0,4709734714.0
