row_label_raw,row_label_full,col_0,col_1,2020VND,2019VND,numeric__col_1,numeric__2020VND,numeric__2019VND
i),i),i),Doanh thu bán hàng và cung cấp dịch vụ (tiếp theo),,,,,
i),i) > i),i),Công ty Cổ phần Ngôi Nhà Mega,-,83.999.995,,,83999995.0
i),i) > i),i),Công ty Cổ phần Địa ốc No Va Mỹ Đình,-,83.999.995,,,83999995.0
i),i) > i),i),Công ty TNHH Bất động sản Bách Hợp,-,83.999.995,,,83999995.0
i),i) > i),i),Công ty TNHH Bất động sản Gia Đức,-,83.999.995,,,83999995.0
i),i) > i),i),Công ty Cổ phần Đầu tư Ngọc Linh Hoa,-,83.999.995,,,83999995.0
i),i) > i),i),Công ty TNHH Đầu tư và Phát triển Phước Long,-,83.999.995,,,83999995.0
i),i) > i),i),Công ty Cổ phần Phát triển Đô thị Kỹ Nguyên,-,83.999.995,,,83999995.0
i),i) > i),i),Công ty Cổ phần Phát triển Nhà Ô và Hạ Tầng Sài Gòn,-,83.999.995,,,83999995.0
i),i) > i),i),Công ty Cổ phần Bất Đông Sản Đình Phát,-,83.999.995,,,83999995.0
i),i) > i),i),Công ty TNHH Một thành viên Địa ốc No Va,-,62.999.996,,,62999996.0
i),i) > i),i),Công ty Cổ phần Cao ốc Phương Đông,-,900.474.115,,,900474115.0
i),i) > i),i),Công ty TNHH Đầu tư và Phát triển Bất động sản 350,-,2.785.714,,,2785714.0
i),i) > i),i),Công ty Cổ phần Đầu tư Bất động sản Vương Gia,-,2.785.714,,,2785714.0
i),i) > i),i),Công ty TNHH Đầu tư và Bất động sản Tường Minh,-,2.785.714,,,2785714.0
i),i) > i),i),Công ty TNHH Carava Resort,-,27.347.421.202,,,27347421202.0
i),i) > i),i),Công ty Cổ Phần Huỳnh Gia Huy,-,20.323.822.200,,,20323822200.0
i),i) > i),i),Công ty TNHH Thành phố Aqua,-,13.572.079.400,,,13572079400.0
i),i) > i),i),Công ty TNHH Đầu tư Bất động sản Long Hưng Phát,-,2.578.780.600,,,2578780600.0
i),i) > i),i),Công ty Cổ phần The Prince Residence,-,790.115.698,,,790115698.0
i),i) > i),i),Công ty Cổ phần Đầu tư và Bất động sản Ngọc Uyên,-,2.785.714,,,2785714.0
i),i) > i),i),,-,660.446.224.144,,,660446224144.0
ii),ii),ii),Mua hàng hóa và dịch vụ,,,,,
ii),ii) > ii),ii),Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,-,40.563.316.278,,,40563316278.0
iii),iii),iii),Chi tiền hợp tác kinh doanh,,,,,
iii),iii) > iii),iii),Công ty TNHH The Forest City,-,200.000.000.000,,,200000000000.0
iii),iii) > iii),iii),Công ty Cổ phần Đầu tư Phát triển Địa ốc Vạn Phát,-,6.000.000.000,,,6000000000.0
iii),iii) > iii),iii),,-,206.000.000.000,,,206000000000.0
iv),iv),iv),Thu hồi hợp tác kinh doanh,,,,,
iv),iv) > iv),iv),Công ty Cổ phần Đầu tư Phát triển Địa ốc Vạn Phát,-,6.000.000.000,,,6000000000.0
