row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,3.133.763.691.638,434.354.242.894,3133763691638.0,434354242894.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,626.752.738.328,86.870.848.579,626752738328.0,86870848579.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(228.301.887.286),(449.629.219.995),-228301887286.0,-449629219995.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,1.019.260.602,3.857.403.457,1019260602.0,3857403457.0
Lỗ tính thuế đã được sử dụng,Lỗ tính thuế đã được sử dụng,Lỗ tính thuế đã được sử dụng,(338.164.426.612),-,-338164426612.0,
Lỗ tính thuế mà không ghi nhận tài sản thuế thu nhập hoãn lại,Lỗ tính thuế mà không ghi nhận tài sản thuế thu nhập hoãn lại,Lỗ tính thuế mà không ghi nhận tài sản thuế thu nhập hoãn lại,-,358.900.967.959,,358900967959.0
Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),61.317.685.032,-,61317685032.0,
Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh:,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh:,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh:,,,,
Thuế TNDN - hiện hành,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,61.317.685.032,-,61317685032.0,
Thuế TNDN - hoãn lại,Thuế TNDN - hoãn lại,Thuế TNDN - hoãn lại,-,-,,
,,,61.317.685.032,-,61317685032.0,
