row_label_raw,row_label_full,col_0,31.12.2020 > Giá trị VND,31.12.2020 > Dự phòng VND,31.12.2019 > Giá trị VND,31.12.2019 > Dự phòng VND,numeric__31.12.2020 > Giá trị VND,numeric__31.12.2020 > Dự phòng VND,numeric__31.12.2019 > Giá trị VND,numeric__31.12.2019 > Dự phòng VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),2.099.261.347.784,-,89.261.347.784,-,2099261347784.0,,89261347784.0,
Bên liên quan(Thuyết minh 38(b)),Bên liên quan(Thuyết minh 38(b)),Bên liên quan(Thuyết minh 38(b)),200.000.000.000,-,205.682.317.455,-,200000000000.0,,205682317455.0,
,,,2.299.261.347.784,-,294.943.665.239,-,2299261347784.0,,294943665239.0,
