row_label_raw,row_label_full,col_0,col_1,2020VND,2019VND,numeric__col_1,numeric__2020VND,numeric__2019VND
ix),ix),ix),Lãi cho vay,,,,,
ix),ix) > ix),ix),Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,-,805.628.445,,,805628445.0
x),x),x),Lãi đi vay,,,,,
x),x) > x),x),Công ty TNHH Nova Rivergate,-,12.472.469.983,,,12472469983.0
x),x) > x),x),Công ty TNHH Phát triển Quốc tế Thế Kỳ 21,-,11.522.549.116,,,11522549116.0
x),x) > x),x),Công ty Cổ phần Cao óc Phương Đông,-,3.964.338.889,,,3964338889.0
x),x) > x),x),Công ty TNHH Bất động sản Gia Phú,-,2.010.890.412,,,2010890412.0
x),x) > x),x),Công ty Cổ phần Kinh doanh Bất động sản Thái Bình,-,976.664.383,,,976664383.0
x),x) > x),x),,-,30.946.912.783,,,30946912783.0
xi),xi),xi),Các khoản chỉ cho các nhân sự quản lý chủ chốt,,,,,
xi),xi) > xi),xi),Lương và các quyền lợi gộp khác,18.279.566.819,21.405.636.681,,18279566819.0,21405636681.0
