row_label_raw,row_label_full,col_0,col_1,31/12/2021(VND),01/01/2021(VND),numeric__col_1,numeric__31/12/2021(VND),numeric__01/01/2021(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),1.484.585.344,628.864.214,,1484585344.0,628864214.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),145.014.053.307,435.999.415.788,,145014053307.0,435999415788.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,,-,16.000.000.000,,,16000000000.0
Cộng,Cộng,Cộng,,146.498.638.651,452.628.280.002,,146498638651.0,452628280002.0
