row_label_raw,row_label_full,col_0,Năm 2021(VND),Năm 2020(VND),numeric__Năm 2021(VND),numeric__Năm 2020(VND)
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11.471.570.835.531,10.931.465.153.869,11471570835531.0,10931465153869.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,100.127.470.935,90.022.838.153,100127470935.0,90022838153.0
Cộng,Cộng,Cộng,11.571.698.306.466,11.021.487.992.022,11571698306466.0,11021487992022.0
