row_label_raw,row_label_full,col_0,Năm 2021(VND),numeric__Năm 2021(VND)
Lương thường của Ban Tổng Giám đốc,Lương thường của Ban Tổng Giám đốc,Lương thường của Ban Tổng Giám đốc,2.932.200.000,2932200000.0
"Thù lao, tiền lương của Hội đồng Quản trị(Bao gồm cả thù lao của thành viên độc lập)","Thù lao, tiền lương của Hội đồng Quản trị(Bao gồm cả thù lao của thành viên độc lập)","Thù lao, tiền lương của Hội đồng Quản trị(Bao gồm cả thù lao của thành viên độc lập)",851.244.000,851244000.0
"Thù lao, tiền lương Ban kiểm soát","Thù lao, tiền lương Ban kiểm soát","Thù lao, tiền lương Ban kiểm soát",724.800.000,724800000.0
Cộng,Cộng,Cộng,4.508.244.000,4508244000.0
