row_label_raw,row_label_full,col_0,Năm 2021(VND),Năm 2020(VND),numeric__Năm 2021(VND),numeric__Năm 2020(VND)
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,382.577.156.424,511.976.325.877,382577156424.0,511976325877.0
Lỗ chênh lệch tỷ giá phân bổ,Lỗ chênh lệch tỷ giá phân bổ,Lỗ chênh lệch tỷ giá phân bổ,289.387.095.962,480.309.443.825,289387095962.0,480309443825.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,46.062.028.546,18.432.461.660,46062028546.0,18432461660.0
Cộng,Cộng,Cộng,718.026.280.932,1.010.718.231.362,718026280932.0,1010718231362.0
