row_label_raw,row_label_full,col_0,Năm 2021(VND),Năm 2020(VND),numeric__Năm 2021(VND),numeric__Năm 2020(VND)
Chi phí nguyên liệu. vật liệu,Chi phí nguyên liệu. vật liệu,Chi phí nguyên liệu. vật liệu,8.518.320.431.565,8.498.562.474.509,8518320431565.0,8498562474509.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,465.810.194.261,465.952.280.800,465810194261.0,465952280800.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,2.052.905.530.206,1.690.548.956.480,2052905530206.0,1690548956480.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,397.299.466.615,317.953.248.953,397299466615.0,317953248953.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,441.622.651.778,354.551.818.551,441622651778.0,354551818551.0
Cộng,Cộng,Cộng,11.875.958.274.425,11.327.568.779.293,11875958274425.0,11327568779293.0
