row_label_raw,row_label_full,col_0,31/12/2021(VND),01/01/2021(VND),numeric__31/12/2021(VND),numeric__01/01/2021(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,220.030.142.500,17.029.503.085,220030142500.0,17029503085.0
Khoản phải nộp quỹ sắp xếp đổi mới doanh nghiệp,Khoản phải nộp quỹ sắp xếp đổi mới doanh nghiệp,Khoản phải nộp quỹ sắp xếp đổi mới doanh nghiệp,172.981.748.229,-,172981748229.0,
Nhà thầu SFECO,Nhà thầu SFECO,Nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
Lãi chậm trả Tập đoàn,Lãi chậm trả Tập đoàn,Lãi chậm trả Tập đoàn,34.831.838.379,923.484.030,34831838379.0,923484030.0
Các khoản khác,Các khoản khác,Các khoản khác,7.894.121.816,11.783.584.979,7894121816.0,11783584979.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,220.030.142.500,17.029.503.085,220030142500.0,17029503085.0
