row_label_raw,row_label_full,col_0,col_1,31/12/2021(VND) > Giá trị,31/12/2021(VND) > Dự phòng,01/01/2021(VND) > Giá trị,01/01/2021(VND) > Dự phòng,numeric__col_1,numeric__31/12/2021(VND) > Giá trị,numeric__31/12/2021(VND) > Dự phòng,numeric__01/01/2021(VND) > Giá trị,numeric__01/01/2021(VND) > Dự phòng
a.,a.,a.,Ngắn hạn,16.878.031.550,,35.979.218.665,-,,16878031550.0,,35979218665.0,
a.,a.,a.,Tạm ứng,83.952.344,,585.473.000,-,,83952344.0,,585473000.0,
a.,a.,a.,Phải thu người lao động,577.654.200,,1.525.662.099,-,,577654200.0,,1525662099.0,
a.,a.,a.,Phải thu khác (i),16.216.425.006,,33.868.083.566,-,,16216425006.0,,33868083566.0,
b.,b.,b.,Dài hạn,12.365.128.994,,11.229.974.268,-,,12365128994.0,,11229974268.0,
b.,b.,b.,"Ký cược, ký quỹ",10.537.847.500,,9.714.437.000,-,,10537847500.0,,9714437000.0,
b.,b.,b.,Lãi ký quỹ,1.827.281.494,,1.515.537.268,-,,1827281494.0,,1515537268.0,
b.,b.,b.,Cộng,29.243.160.544,,47.209.192.933,-,,29243160544.0,,47209192933.0,
