row_label_raw,row_label_full,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi: > Từ 3 năm trở lên",31/12/2021(VND) > Giá gốc > 524.675.421 > 496.442.461,31/12/2021(VND) > Giá trị có thể thu hồi > 8.469.888 > -,01/01/2021(VND) > Giá gốc > 516.070.341 > 479.301.462,01/01/2021(VND) > Giá trị có thể thu hồi > 16.677.255 > -,numeric__31/12/2021(VND) > Giá gốc > 524.675.421 > 496.442.461,numeric__31/12/2021(VND) > Giá trị có thể thu hồi > 8.469.888 > -,numeric__01/01/2021(VND) > Giá gốc > 516.070.341 > 479.301.462,numeric__01/01/2021(VND) > Giá trị có thể thu hồi > 16.677.255 > -
Công ty CP Dịch vụ thương mại Á Châu,Công ty CP Dịch vụ thương mại Á Châu,Công ty CP Dịch vụ thương mại Á Châu,459.574.000,-,459.574.000,-,459574000.0,,459574000.0,
Công ty CP SX và TM Nhất Thành Phát,Công ty CP SX và TM Nhất Thành Phát,Công ty CP SX và TM Nhất Thành Phát,18.172.000,-,18.172.000,-,18172000.0,,18172000.0,
Trung tâm nghiên cứu. TK ứng dụng CN mới,Trung tâm nghiên cứu. TK ứng dụng CN mới,Trung tâm nghiên cứu. TK ứng dụng CN mới,-,-,-,-,,,,
Đối tượng khác,Trung tâm nghiên cứu. TK ứng dụng CN mới > Đối tượng khác,Đối tượng khác,18.696.461,-,1.552.462,-,18696461.0,,1552462.0,
Từ 2 đến 3 năm,Trung tâm nghiên cứu. TK ứng dụng CN mới > Từ 2 đến 3 năm,Từ 2 đến 3 năm,28.232.960,8.469.888,8.535.919,2.560.775,28232960.0,8469888.0,8535919.0,2560775.0
Công ty CP SX và TM Nhất Thành Phát,Công ty CP SX và TM Nhất Thành Phát,Công ty CP SX và TM Nhất Thành Phát,-,-,-,-,,,,
Đối tượng khác,Công ty CP SX và TM Nhất Thành Phát > Đối tượng khác,Đối tượng khác,28.232.960,8.469.888,8.535.919,2.560.775,28232960.0,8469888.0,8535919.0,2560775.0
Từ 1 đến 2 năm,Công ty CP SX và TM Nhất Thành Phát > Từ 1 đến 2 năm,Từ 1 đến 2 năm,-,-,28.232.960,14.116.480,,,28232960.0,14116480.0
Đối tượng khác,Công ty CP SX và TM Nhất Thành Phát > Đối tượng khác,Đối tượng khác,-,-,28.232.960,14.116.480,,,28232960.0,14116480.0
