row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,-,1.616.587.500.000,,31.0,,1616587500000.0
2.,III. > 2.,2.,Tiền thu từ đi vay,33,2.312.676.396.775,4.450.403.421.568,,33.0,2312676396775.0,4450403421568.0
3.,III. > 3.,3.,Tiền trả nợ gốc vay,34,(3.288.834.969.579),(3.387.626.026.940),,34.0,-3288834969579.0,-3387626026940.0
4.,III. > 4.,4.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(779.884.240.000),(110.935.000.000),,36.0,-779884240000.0,-110935000000.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(1.756.042.812.804),2.568.429.894.628,,40.0,-1756042812804.0,2568429894628.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,(560.714.744.710),364.220.976.142,,50.0,-560714744710.0,364220976142.0
4.,III. > 4.,4.,Tiền đầu năm,60,577.844.093.712,213.821.688.703,,60.0,577844093712.0,213821688703.0
4.,III. > 4.,4.,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đối ngoại tệ,61,-,(198.571.133),,61.0,,-198571133.0
4.,III. > 4.,4.,Tiền cuối năm (70=50+60+61),70,17.129.349.002,577.844.093.712,,70.0,17129349002.0,577844093712.0
