row_label_raw,row_label_full,col_0,Vốn đã góp,Vốn đã góp_1,Vốn đã góp_2,Vốn đã góp_3,numeric__Vốn đã góp,numeric__Vốn đã góp_1,numeric__Vốn đã góp_2,numeric__Vốn đã góp_3
,,,Số cuối năm,Số cuối năm,Số đầu năm,Số đầu năm,,,,
,,,VND,%,VND,%,,,,
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,2.399.956.000.000,"80,0%",2.399.956.000.000,"80,0%",2399956000000.0,0.8,2399956000000.0,0.8
Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,165.000.000.000,"5,5%",165.000.000.000,"5,5%",165000000000.0,0.055,165000000000.0,0.055
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,435.044.000.000,"14,5%",435.044.000.000,"14,5%",435044000000.0,0.145,435044000000.0,0.145
,,,3.000.000.000.000,100%,3.000.000.000.000,100%,3000000000000.0,1.0,3000000000000.0,1.0
