row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngân hàng (i),Vay ngân hàng (i),Vay ngân hàng (i),1.090.000.000.000,1.090.000.000.000,496.000.000.000,229.874.529.486,1.356.125.470.514,1.356.125.470.514,1090000000000.0,1090000000000.0,496000000000.0,229874529486.0,1356125470514.0,1356125470514.0
Vay bên liên quan(Chi tiết trình bày tại Thuyết minh số 30),Vay bên liên quan(Chi tiết trình bày tại Thuyết minh số 30),Vay bên liên quan(Chi tiết trình bày tại Thuyết minh số 30),800.000.000.000,800.000.000.000,880.000.000.000,1.000.000.000.000,680.000.000.000,680.000.000.000,800000000000.0,800000000000.0,880000000000.0,1000000000000.0,680000000000.0,680000000000.0
Trái phiếu,Trái phiếu,Trái phiếu,859.164.151.857,859.164.151.857,10.835.848.143,870.000.000.000,-,-,859164151857.0,859164151857.0,10835848143.0,870000000000.0,,
,,,2.749.164.151.857,2.749.164.151.857,1.386.835.848.143,2.099.874.529.486,2.036.125.470.514,2.036.125.470.514,2749164151857.0,2749164151857.0,1386835848143.0,2099874529486.0,2036125470514.0,2036125470514.0
