row_label_raw,row_label_full,col_0,Mã số,Số liệu trước điều chỉnh,Các điều chỉnh,Số liệu sau điều chỉnh,numeric__Mã số,numeric__Số liệu trước điều chỉnh,numeric__Các điều chỉnh,numeric__Số liệu sau điều chỉnh
,,,(1),(2),(3),(2)+(3),-1.0,-2.0,-3.0,
Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,,,,
- Lợi nhuận trước thuế,Báo cáo lưu chuyển tiền tệ > - Lợi nhuận trước thuế,- Lợi nhuận trước thuế,01,(861.262.526.806),427.250.000,(860.835.276.806),1.0,-861262526806.0,427250000.0,-860835276806.0
- Các khoản dự phòng,Báo cáo lưu chuyển tiền tệ > - Các khoản dự phòng,- Các khoản dự phòng,03,304.203.186.932,17.572.750.000,321.775.936.932,3.0,304203186932.0,17572750000.0,321775936932.0
"- Lãi, lỗ từ hoạt động đầu tư","Báo cáo lưu chuyển tiền tệ > - Lãi, lỗ từ hoạt động đầu tư","- Lãi, lỗ từ hoạt động đầu tư",05,225.078.000.487,(18.000.000.000),207.078.000.487,5.0,225078000487.0,-18000000000.0,207078000487.0
- Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,Báo cáo lưu chuyển tiền tệ > - Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,- Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,323.920.715.503,-,323.920.715.503,8.0,323920715503.0,,323920715503.0
