row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu về cho vay các bên liên quan,Phải thu về cho vay các bên liên quan,Phải thu về cho vay các bên liên quan,,213.807.895.000,,213807895000.0
- Công ty CP Trồng Rừng và Cây công nghiệp ĐLGL (9),- Công ty CP Trồng Rừng và Cây công nghiệp ĐLGL (9),- Công ty CP Trồng Rừng và Cây công nghiệp ĐLGL (9),-,213.807.895.000,,213807895000.0
Phải thu về cho vay các bên khác,Phải thu về cho vay các bên khác,Phải thu về cho vay các bên khác,1.438.840.128.160,1.231.162.259.339,1438840128160.0,1231162259339.0
- Công ty CP Trồng Rừng và Cây công nghiệp ĐLGL (9),- Công ty CP Trồng Rừng và Cây công nghiệp ĐLGL (9),- Công ty CP Trồng Rừng và Cây công nghiệp ĐLGL (9),374.407.500.000,-,374407500000.0,
- Công ty TNHH Cung ứng Vật tư Nguyên liệu Tây Nguyên (10),- Công ty TNHH Cung ứng Vật tư Nguyên liệu Tây Nguyên (10),- Công ty TNHH Cung ứng Vật tư Nguyên liệu Tây Nguyên (10),220.000.000.000,270.000.000.000,220000000000.0,270000000000.0
- Công ty TNHH MTV Phạm Linh Gia Lai (11),- Công ty TNHH MTV Phạm Linh Gia Lai (11),- Công ty TNHH MTV Phạm Linh Gia Lai (11),222.657.805.400,251.773.655.400,222657805400.0,251773655400.0
- Công ty TNHH MTV Việt Gia Phát (12),- Công ty TNHH MTV Việt Gia Phát (12),- Công ty TNHH MTV Việt Gia Phát (12),215.474.416.240,184.405.944.343,215474416240.0,184405944343.0
- Vũ Văn Tin (13),- Vũ Văn Tin (13),- Vũ Văn Tin (13),153.521.213.566,91.250.000.000,153521213566.0,91250000000.0
- Các đối tượng khác (14),- Các đối tượng khác (14),- Các đối tượng khác (14),252.779.192.954,433.732.659.596,252779192954.0,433732659596.0
Cộng(*),Cộng(*),Cộng(*),1.438.840.128.160,1.444.970.154.339,1438840128160.0,1444970154339.0
