row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư,Số cuối năm > Cộng,Số đầu năm > Giá gốc,Số đầu năm > Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư,Số đầu năm > Cộng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư,numeric__Số cuối năm > Cộng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư,numeric__Số đầu năm > Cộng
"Đầu tư vào công ty liên doanh, liền kết","Đầu tư vào công ty liên doanh, liền kết","Đầu tư vào công ty liên doanh, liền kết",,,,,,,,,,,,
- Công ty CP tư vấn và Xây dựng Giao thông Gia Lai (*),"Đầu tư vào công ty liên doanh, liền kết > - Công ty CP tư vấn và Xây dựng Giao thông Gia Lai (*)",- Công ty CP tư vấn và Xây dựng Giao thông Gia Lai (*),8.900.766.000,(1.947.246.845),6.953.519.155,8.900.766.000,(1.618.074.516),7.282.691.484,8900766000.0,-1947246845.0,6953519155.0,8900766000.0,-1618074516.0,7282691484.0
Cộng,"Đầu tư vào công ty liên doanh, liền kết > Cộng",Cộng,8.900.766.000,(1.947.246.845),6.953.519.155,8.900.766.000,(1.618.074.516),7.282.691.484,8900766000.0,-1947246845.0,6953519155.0,8900766000.0,-1618074516.0,7282691484.0
