row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
1,1,1,2,3,4,5,2.0,3.0,4.0,5.0
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.333.919.358.291,2.628.844.982.983,,,2333919358291.0,2628844982983.0
110,110,110,I. Tiền và các khoản tương đương tiền,V.1,122.635.609.100,138.061.045.269,,,122635609100.0,138061045269.0
111,111,111,1. Tiền,,122.133.908.755,138.061.045.269,,,122133908755.0,138061045269.0
112,112,112,2. Các khoản tương đương tiền,,501.700.345,-,,,501700345.0,
120,120,120,II. Đầu tư tài chính ngắn hạn,,50.000.000.000,50.000.000.000,,,50000000000.0,50000000000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,V.2,50.000.000.000,50.000.000.000,,,50000000000.0,50000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.790.592.044.747,2.021.731.752.874,,,1790592044747.0,2021731752874.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,V.3,930.921.260.616,798.423.192.266,,,930921260616.0,798423192266.0
132,132,132,2. Trả trước cho người bán ngắn hạn,V.4,64.093.824.666,106.792.336.603,,,64093824666.0,106792336603.0
135,135,135,3. Phải thu về cho vay ngắn hạn,V.5a,839.455.295.575,920.227.151.298,,,839455295575.0,920227151298.0
136,136,136,4. Phải thu ngắn hạn khác,V.6a,267.941.789.719,645.717.002.529,,,267941789719.0,645717002529.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,V.7,(311.820.125.829),(449.427.929.822),,,-311820125829.0,-449427929822.0
140,140,140,IV. Hàng tồn kho,V.8,369.435.796.619,402.721.006.566,,,369435796619.0,402721006566.0
141,141,141,1. Hàng tồn kho,,396.263.015.440,435.443.161.214,,,396263015440.0,435443161214.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho (*),,(26.827.218.821),(32.722.154.648),,,-26827218821.0,-32722154648.0
150,150,150,V. Tài sản ngắn hạn khác,,1.255.907.825,16.331.178.274,,,1255907825.0,16331178274.0
151,151,151,1. Chi phí trả trước ngắn hạn,V.9a,290.878.492,877.808.421,,,290878492.0,877808421.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,960.869.261,15.039.091.874,,,960869261.0,15039091874.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,V.20,4.160.072,414.277.979,,,4160072.0,414277979.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.736.429.638.368,5.619.151.013.397,,,4736429638368.0,5619151013397.0
210,210,210,I. Các khoản phải thu dài hạn,,1.440.108.798.160,1.446.264.757.439,,,1440108798160.0,1446264757439.0
215,215,215,1. Phải thu về cho vay dài hạn,V.5b,1.438.840.128.160,1.444.970.154.339,,,1438840128160.0,1444970154339.0
216,216,216,2. Phải thu dài hạn khác,V.6b,1.268.670.000,1.294.603.100,,,1268670000.0,1294603100.0
219,219,219,3. Dự phòng phải thu dài hạn khó đòi,,-,-,,,,
220,219 > 220,220,II. Tài sản cố định,,2.854.841.659.889,3.222.476.467.722,,,2854841659889.0,3222476467722.0
221,219 > 221,221,1. Tài sản cố định hữu hình,V.10,2.800.703.079.459,3.142.992.358.473,,,2800703079459.0,3142992358473.0
222,219 > 222,222,- Nguyên giá,,4.205.081.498.373,4.814.510.129.936,,,4205081498373.0,4814510129936.0
223,219 > 223,223,- Giá trị hao mòn lũy kế,,(1.404.378.418.914),(1.671.517.771.463),,,-1404378418914.0,-1671517771463.0
227,219 > 227,227,2. Tài sản cố định vô hình,V.11,54.138.580.430,79.484.109.249,,,54138580430.0,79484109249.0
228,219 > 228,228,- Nguyên giá,,234.383.859.358,261.658.273.753,,,234383859358.0,261658273753.0
229,219 > 229,229,- Giá trị hao mòn lũy kế,,(180.245.278.928),(182.174.164.504),,,-180245278928.0,-182174164504.0
230,219 > 230,230,III. Bất động sản đầu tư,V.12,30.960.901.828,32.812.367.602,,,30960901828.0,32812367602.0
231,219 > 231,231,- Nguyên giá,,56.149.693.891,56.149.693.891,,,56149693891.0,56149693891.0
232,219 > 232,232,- Giá trị hao mòn lũy kế,,(25.188.792.063),(23.337.326.289),,,-25188792063.0,-23337326289.0
240,219 > 240,240,IV. Tài sản dở dang dài hạn,,32.436.436.566,485.862.256.004,,,32436436566.0,485862256004.0
241,219 > 241,241,1. Chi phí SXKD dở dang dài hạn,V.13,-,68.009.956.456,,,,68009956456.0
242,219 > 242,242,2. Chi phí xây dựng cơ bản dở dang,V.14,32.436.436.566,417.852.299.548,,,32436436566.0,417852299548.0
250,219 > 250,250,V. Đầu tư tài chính dài hạn,,6.953.519.155,7.282.691.484,,,6953519155.0,7282691484.0
252,219 > 252,252,"1. Đầu tư vào công ty liên doanh, liên kết",V.15a,6.953.519.155,7.282.691.484,,,6953519155.0,7282691484.0
253,219 > 253,253,2. Đầu tư góp vốn vào đơn vị khác,V.15b,480.000.000,480.000.000,,,480000000.0,480000000.0
254,219 > 254,254,3. Dự phòng đầu tư tài chính dài hạn,V.15b,(480.000.000),(480.000.000),,,-480000000.0,-480000000.0
260,219 > 260,260,VI. Tài sản dài hạn khác,,371.128.322.770,424.452.473.146,,,371128322770.0,424452473146.0
261,219 > 261,261,1. Chi phí trả trước dài hạn,V.9b,104.078.427.070,78.295.758.401,,,104078427070.0,78295758401.0
262,219 > 262,262,2. Tài sản thuế thu nhập hoãn lại,V.16,11.935.420.573,18.245.496.649,,,11935420573.0,18245496649.0
269,219 > 269,269,3. Lợi thế thương mại,V.17,255.114.475.127,327.911.218.096,,,255114475127.0,327911218096.0
270,219 > 270,270,TỔNG CỘNG TÀI SẢN,,7.070.348.996.659,8.247.995.996.380,,,7070348996659.0,8247995996380.0
