row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"- Chi phí nguyên liệu, vật liệu","- Chi phí nguyên liệu, vật liệu","- Chi phí nguyên liệu, vật liệu",641.254.104.718,772.546.737.178,641254104718.0,772546737178.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,277.845.532.186,324.726.554.370,277845532186.0,324726554370.0
"- Chi phí khấu hao tài sản cố định dùng trong sản xuất, kinh doanh","- Chi phí khấu hao tài sản cố định dùng trong sản xuất, kinh doanh","- Chi phí khấu hao tài sản cố định dùng trong sản xuất, kinh doanh",173.035.960.549,201.250.683.076,173035960549.0,201250683076.0
- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,- Chi phí dịch vụ mua ngoài khác,258.474.455.566,258.537.948.770,258474455566.0,258537948770.0
Cộng,Cộng,Cộng,1.350.610.053.019,1.557.061.923.394,1350610053019.0,1557061923394.0
