row_label_raw,row_label_full,Chi tiết gồm:,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
- Thu tiền được phát vi phạm hợp đồng,- Thu tiền được phát vi phạm hợp đồng,- Thu tiền được phát vi phạm hợp đồng,400.000.000,-,400000000.0,
- Xử lý công nợ,- Xử lý công nợ,- Xử lý công nợ,-,1.135.120.535,,1135120535.0
- Thu khác,- Thu khác,- Thu khác,6.989.796.447,14.423.577.613,6989796447.0,14423577613.0
Cộng,Cộng,Cộng,7.389.796.447,15.558.698.148,7389796447.0,15558698148.0
