row_label_raw,row_label_full,Tên khoản đầu tư,Giá trị đầu tư theo PP vốn chủ sở hữu tại ngày 01/01/2021,Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư > Tăng/(Giảm) giá trị đầu tư tương ứng với phần sở hữu của nhà đầu tư trong Kết quả kinh doanh của công ty liên kết > Tăng/(giảm) từ lãi/(lỗ) sau thuế TNDN trong năm của công ty liên kết,Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư > Tăng/(Giảm) giá trị đầu tư tương ứng với phần sở hữu của nhà đầu tư trong Kết quả kinh doanh của công ty liên kết > (Giảm) từ cổ tức được chia trong nằm của công ty liên kết,Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư > Tăng/(Giảm) giá trị đầu tư theo thay đổi của vốn chủ sở hữu của công ty liên kết nhưng không được phân ánh vào Kết quả kinh doanh > Tăng/(giảm) do đánh giá lại tài sản,Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư > Tăng/(Giảm) giá trị đầu tư theo thay đổi của vốn chủ sở hữu của công ty liên kết nhưng không được phân ánh vào Kết quả kinh doanh > Tăng/(giảm) do đánh giá chênh lệch tỷ giá hối đoái,Giá trị đầu tư theo PP vốn chủ sở hữu tại ngày 31/12/2021,numeric__Giá trị đầu tư theo PP vốn chủ sở hữu tại ngày 01/01/2021,numeric__Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư > Tăng/(Giảm) giá trị đầu tư tương ứng với phần sở hữu của nhà đầu tư trong Kết quả kinh doanh của công ty liên kết > Tăng/(giảm) từ lãi/(lỗ) sau thuế TNDN trong năm của công ty liên kết,numeric__Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư > Tăng/(Giảm) giá trị đầu tư tương ứng với phần sở hữu của nhà đầu tư trong Kết quả kinh doanh của công ty liên kết > (Giảm) từ cổ tức được chia trong nằm của công ty liên kết,numeric__Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư > Tăng/(Giảm) giá trị đầu tư theo thay đổi của vốn chủ sở hữu của công ty liên kết nhưng không được phân ánh vào Kết quả kinh doanh > Tăng/(giảm) do đánh giá lại tài sản,numeric__Tăng/(Giảm) giá trị đầu tư lũy kế từ sau ngày đầu tư > Tăng/(Giảm) giá trị đầu tư theo thay đổi của vốn chủ sở hữu của công ty liên kết nhưng không được phân ánh vào Kết quả kinh doanh > Tăng/(giảm) do đánh giá chênh lệch tỷ giá hối đoái,numeric__Giá trị đầu tư theo PP vốn chủ sở hữu tại ngày 31/12/2021
- Công ty CP tư vấn và Xây dựng Giao thông Gia Lai (*),- Công ty CP tư vấn và Xây dựng Giao thông Gia Lai (*),- Công ty CP tư vấn và Xây dựng Giao thông Gia Lai (*),7.282.691.484,(104.136.329),(225.036.000),-,-,6.953.519.155,7282691484.0,-104136329.0,-225036000.0,,,6953519155.0
Cộng,Cộng,Cộng,7.282.691.484,(104.136.329),(225.036.000),-,-,6.953.519.155,7282691484.0,-104136329.0,-225036000.0,,,6953519155.0
