row_label_raw,row_label_full,Chỉ tiêu,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,7.269.651.143,11.827.889.495,7269651143.0,11827889495.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,114.864.257.612,125.763.155.774,114864257612.0,125763155774.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,501.700.345,470.000.000,501700345.0,470000000.0
Tổng cộng,Tổng cộng,Tổng cộng,122.635.609.100,138.061.045.269,122635609100.0,138061045269.0
