row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
1,1,1,2,3,4,5,2.0,3.0,4.0,5.0
300,300,300,C. NỘ PHẢI TRẢ,,4.751.514.021.548,5.737.619.305.233,,,4751514021548.0,5737619305233.0
310,310,310,I. Nợ ngắn hạn,,2.734.296.489.223,3.050.674.457.998,,,2734296489223.0,3050674457998.0
311,311,311,1. Phải trả người bán ngắn hạn,V.18,382.256.547.142,510.831.470.239,,,382256547142.0,510831470239.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,V.19,89.739.540.636,157.233.087.163,,,89739540636.0,157233087163.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,V.20,84.700.666.393,85.960.420.675,,,84700666393.0,85960420675.0
314,314,314,4. Phải trả người lao động,,33.635.299.873,43.485.934.801,,,33635299873.0,43485934801.0
315,315,315,5. Chi phí phải trả ngắn hạn,V.21,394.902.788.706,413.261.827.977,,,394902788706.0,413261827977.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,59.969.697,64.727.273,,,59969697.0,64727273.0
319,319,319,7. Phải trả ngắn hạn khác,V.22a,510.968.054.490,455.836.724.637,,,510968054490.0,455836724637.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,V.23,1.235.319.737.094,1.380.260.781.992,,,1235319737094.0,1380260781992.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,-,-,,,,
322,321 > 322,322,"10. Quỹ khen thưởng, phúc lợi",V.25,2.713.885.192,3.739.483.241,,,2713885192.0,3739483241.0
330,321 > 330,330,II. Nợ dài hạn,,2.017.217.532.325,2.686.944.847.235,,,2017217532325.0,2686944847235.0
333,321 > 333,333,1. Chi phí phải trả dài hạn,,-,13.366.626.818,,,,13366626818.0
336,321 > 336,336,2. Doanh thu chưa thực hiện dài hạn,,-,513.636.364,,,,513636364.0
337,321 > 337,337,3. Phải trả dài hạn khác,V.22b,220.000.000,510.960.376,,,220000000.0,510960376.0
338,321 > 338,338,4. Vay và nợ thuê tài chính dài hạn,V.24,1.952.635.810.423,2.586.779.223.774,,,1952635810423.0,2586779223774.0
341,321 > 341,341,5. Thuế thu nhập hoãn lại phải trả,V.25,64.361.721.902,85.774.399.903,,,64361721902.0,85774399903.0
400,321 > 400,400,D. VỐN CHỦ SỐ HỮU,,2.318.834.975.111,2.510.376.691.147,,,2318834975111.0,2510376691147.0
410,321 > 410,410,I. Vốn chủ sở hữu,V.26,2.318.834.975.111,2.509.846.451.272,,,2318834975111.0,2509846451272.0
411,321 > 411,411,1. Vốn góp của chủ sở hữu,,2.993.097.200.000,2.993.097.200.000,,,2993097200000.0,2993097200000.0
412,321 > 412,412,2. Thặng dư vốn cổ phần,,50.510.908.328,50.510.908.328,,,50510908328.0,50510908328.0
417,321 > 417,417,3. Chênh lệch tỷ giá hối đoái,,(12.722.144.419),11.476.301.383,,,-12722144419.0,11476301383.0
418,321 > 418,418,4. Quỹ đầu tư phát triển,,6.196.436.959,6.196.436.959,,,6196436959.0,6196436959.0
421,321 > 421,421,5. Lợi nhuận sau thuế chưa phân phối,,(850.365.107.591),(866.996.707.685),,,-850365107591.0,-866996707685.0
421a,321 > 421a,421a,-LNST chưa phân phối lũy kế đến cuối kỳ trước,,(866.996.707.685),38.549.518.850,,,-866996707685.0,38549518850.0
421b,321 > 421b,421b,- LNST chưa phân phối kỳ này,,16.631.600.094,(905.546.226.535),,,16631600094.0,-905546226535.0
429,321 > 429,429,6. Lợi ích cổ đông không kiểm soát,,132.117.681.834,315.562.312.287,,,132117681834.0,315562312287.0
430,321 > 430,430,II. Nguồn kinh phí và quỹ khác,,-,530.239.875,,,,530239875.0
431,321 > 431,431,1. Nguồn kinh phí,,-,530.239.875,,,,530239875.0
440,321 > 440,440,TỔNG CỘNG NGUỒN VỐN,,7.070.348.996.659,8.247.995.996.380,,,7070348996659.0,8247995996380.0
