row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2016VND,2015VND,,
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc),Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc),Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc),Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc),Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc),,
Góp vốn,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Góp vốn,Góp vốn,-,49.000.000.000,,49000000000.0
Mua cổ phiếu của Công ty Cổ phần May Tiến Phát,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Mua cổ phiếu của Công ty Cổ phần May Tiến Phát,Mua cổ phiếu của Công ty Cổ phần May Tiến Phát,-,3.000.000.000,,3000000000.0
Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,-,7.301.731.524,,7301731524.0
Bán cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Bán cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,Bán cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,-,7.252.003.500,,7252003500.0
Cho vay,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Cho vay,Cho vay,90.111.488.000,34.642.000.000,90111488000.0,34642000000.0
Thu nhập lãi vay,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Thu nhập lãi vay,Thu nhập lãi vay,3.846.009.956,539.988.000,3846009956.0,539988000.0
Vay,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Vay,Vay,61.500.000.000,-,61500000000.0,
Chi phí lãi vay,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Chi phí lãi vay,Chi phí lãi vay,985.687.500,-,985687500.0,
Chuyển từ thu nhập lãi vay phải thu sang cho vay phải thu,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Chuyển từ thu nhập lãi vay phải thu sang cho vay phải thu,Chuyển từ thu nhập lãi vay phải thu sang cho vay phải thu,511.488.000,-,511488000.0,
Bán dịch vụ,Công ty Cổ phần Thương Tín Tàu Cuốc(trước đây là Công ty TNHH Thương Tín Tàu Cuốc) > Bán dịch vụ,Bán dịch vụ,49.248.058.871,-,49248058871.0,
Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,,
Thương Tín,Thương Tín,Thương Tín,Thương Tín,Thương Tín,,
Mua hàng hóa và dịch vụ,Thương Tín > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,52.624.038.839,64.928.991.798,52624038839.0,64928991798.0
Thu nhập cho thuê văn phòng,Thương Tín > Thu nhập cho thuê văn phòng,Thu nhập cho thuê văn phòng,2.298.470.930,2.150.635.242,2298470930.0,2150635242.0
Thu nhập cổ tức,Thương Tín > Thu nhập cổ tức,Thu nhập cổ tức,5.621.999.913,-,5621999913.0,
Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,Thương Tín > Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,-,7.717.500.000,,7717500000.0
Cho vay,Thương Tín > Cho vay,Cho vay,-,8.200.000.000,,8200000000.0
Thu nhập lãi,Thương Tín > Thu nhập lãi,Thu nhập lãi,-,65.380.556,,65380556.0
Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,,
Bán hàng hóa và dịch vụ,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,2.525.269.776,21.220.600.613,2525269776.0,21220600613.0
Mua cổ phiếu của Công ty Cổ phần Đầu tư Tín Việt,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn > Mua cổ phiếu của Công ty Cổ phần Đầu tư Tín Việt,Mua cổ phiếu của Công ty Cổ phần Đầu tư Tín Việt,-,89.092.758.106,,89092758106.0
Bán cổ phiếu của Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn > Bán cổ phiếu của Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,Bán cổ phiếu của Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,-,21.000.000.000,,21000000000.0
Cho vay,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn > Cho vay,Cho vay,17.328.050.000,89.986.000.000,17328050000.0,89986000000.0
Thu nhập lãi,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn > Thu nhập lãi,Thu nhập lãi,4.705.056.642,3.356.105.249,4705056642.0,3356105249.0
Công ty Cổ phần Mai Lan,Công ty Cổ phần Mai Lan,Công ty Cổ phần Mai Lan,Công ty Cổ phần Mai Lan,Công ty Cổ phần Mai Lan,,
Bán hàng hóa và dịch vụ,Công ty Cổ phần Mai Lan > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,11.727.273,-,11727273.0,
Cho vay,Công ty Cổ phần Mai Lan > Cho vay,Cho vay,15.650.000.000,-,15650000000.0,
Thu nhập lãi,Công ty Cổ phần Mai Lan > Thu nhập lãi,Thu nhập lãi,219.100.000,-,219100000.0,
Vay,Công ty Cổ phần Mai Lan > Vay,Vay,28.500.000.000,-,28500000000.0,
Chi phí lãi vay,Công ty Cổ phần Mai Lan > Chi phí lãi vay,Chi phí lãi vay,436.975.001,-,436975001.0,
