row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2016 VND > 677.784.591,Số phải nộp trong năm VND > 74.135.530.383,Số đã nộp trong năm VND > (20.802.607.918),Cán trừ VND > (54.010.707.056),31/12/2016 VND > -,numeric__1/1/2016 VND > 677.784.591,numeric__Số phải nộp trong năm VND > 74.135.530.383,numeric__Số đã nộp trong năm VND > (20.802.607.918),numeric__Cán trừ VND > (54.010.707.056),numeric__31/12/2016 VND > -
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,8.176.284.202,26.226.700.134,(28.607.454.826),-,5.795.529.510,8176284202.0,26226700134.0,-28607454826.0,,5795529510.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.742.309.818,10.228.995.397,(10.613.754.674),-,1.357.550.541,1742309818.0,10228995397.0,-10613754674.0,,1357550541.0
Thuế khác,Thuế khác,Thuế khác,-,3.000.000,(3.000.000),-,-,,3000000.0,-3000000.0,,
,,,10.596.378.611,110.594.225.914,(60.026.817.418),(54.010.707.056),7.153.080.051,10596378611.0,110594225914.0,-60026817418.0,-54010707056.0,7153080051.0
