row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,numeric__Công cụ và dụng cụ VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.980.213.912,1980213912.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,3.051.156.996,3051156996.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(766.251.472),-766251472.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.265.119.436,4265119436.0
