row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2016 VND,2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2016 VND,numeric__2015 VND
LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
Tiền chi mua tài sản cố định,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua tài sản cố định,Tiền chi mua tài sản cố định,21,,(13.181.100.156),(338.790.909),21.0,,-13181100156.0,-338790909.0
Tiền thu từ thanh lý tài sản cố định và bất động sản đầu tư,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định và bất động sản đầu tư,Tiền thu từ thanh lý tài sản cố định và bất động sản đầu tư,22,,-,3.967.087.671,22.0,,,3967087671.0
Tiền chi cho tiền gửi có kỳ hạn,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho tiền gửi có kỳ hạn,Tiền chi cho tiền gửi có kỳ hạn,23,,(59.944.569.854),(12.450.463.049),23.0,,-59944569854.0,-12450463049.0
Tiền chi cho vay các đơn vị khác,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay các đơn vị khác,Tiền chi cho vay các đơn vị khác,23,,(1.267.427.488.000),(1.172.899.590.000),23.0,,-1267427488000.0,-1172899590000.0
Tiền thu hồi tiền gửi có kỳ hạn,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi tiền gửi có kỳ hạn,Tiền thu hồi tiền gửi có kỳ hạn,24,,32.636.515.795,-,24.0,,32636515795.0,
Tiền thu hồi cho vay các đơn vị khác,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi cho vay các đơn vị khác,Tiền thu hồi cho vay các đơn vị khác,24,,984.017.968.265,1.104.543.156.180,24.0,,984017968265.0,1104543156180.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,,(208.108.848.740),(370.677.639.630),25.0,,-208108848740.0,-370677639630.0
Tiền thu hồi từ thanh lý các khoản đầu tư vào các đơn vị khác,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi từ thanh lý các khoản đầu tư vào các đơn vị khác,Tiền thu hồi từ thanh lý các khoản đầu tư vào các đơn vị khác,26,,61.634.070.372,770.405.999.815,26.0,,61634070372.0,770405999815.0
Tiền thu lãi cho vay và cổ tức,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi cho vay và cổ tức,Tiền thu lãi cho vay và cổ tức,27,,31.001.683.345,48.020.039.507,27.0,,31001683345.0,48020039507.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,,(439.371.768.973),370.569.799.585,30.0,,-439371768973.0,370569799585.0
