row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2016VND,2015VND,,
Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,,
Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn,,
Thương Tín,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn > Thương Tín,Thương Tín,1.247.954.372,-,1247954372.0,
Bán hàng hóa và dịch vụ,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,234.843.100,-,234843100.0,
Mua hàng hóa và dịch vụ,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,11.307.535.440,-,11307535440.0,
Phí thuê,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn > Phí thuê,Phí thuê,-,859.328.160,,859328160.0
Vay,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn > Vay,Vay,-,20.000.000.000,,20000000000.0
Chuyển từ chi phí lãi vay phải trả sang vay,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn > Chuyển từ chi phí lãi vay phải trả sang vay,Chuyển từ chi phí lãi vay phải trả sang vay,-,5.926.328.418,,5926328418.0
Cho vay,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn > Cho vay,Cho vay,779.000.000.000,486.000.000.000,779000000000.0,486000000000.0
Thu nhập lãi cho vay,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn > Thu nhập lãi cho vay,Thu nhập lãi cho vay,16.044.894.443,6.592.911.110,16044894443.0,6592911110.0
Phạt,Bán cổ phiếu của Công ty TNHH MTV Tư vấn Sài Gòn > Phạt,Phạt,-,114.344.112.021,,114344112021.0
