row_label_raw,row_label_full,Mối quan hệ,Bản chất giao dịch,Giá trị giao dịch > 2018VND,Giá trị giao dịch > 2017VND,Phải thu/(phải trả) tại ngày > 31/12/2018VND,Phải thu/(phải trả) tại ngày > 1/1/2018VND,numeric__Bản chất giao dịch,numeric__Giá trị giao dịch > 2018VND,numeric__Giá trị giao dịch > 2017VND,numeric__Phải thu/(phải trả) tại ngày > 31/12/2018VND,numeric__Phải thu/(phải trả) tại ngày > 1/1/2018VND
Công ty TNHH MNS Feed Hậu Giang(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Hậu Giang),Công ty TNHH MNS Feed Hậu Giang(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Hậu Giang),Công ty TNHH MNS Feed Hậu Giang(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Hậu Giang),Bán hàng hóa,-,1.875.273,-,-,,,1875273.0,,
Công ty TNHH MNS Feed Hậu Giang(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Hậu Giang),Công ty TNHH MNS Feed Hậu Giang(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Hậu Giang),Công ty TNHH MNS Feed Hậu Giang(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Hậu Giang),Phí quản lý,1.074.951.181,903.161.912,507.005.940,993.478.103,,1074951181.0,903161912.0,507005940.0,993478103.0
Công ty TNHH MNS Feed Nghệ An(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Nghệ An),Công ty TNHH MNS Feed Nghệ An(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Nghệ An),Công ty TNHH MNS Feed Nghệ An(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Nghệ An),Bán hàng hóa,41.116.909,5.953.991,-,-,,41116909.0,5953991.0,,
Công ty TNHH MNS Feed Nghệ An(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Nghệ An),Công ty TNHH MNS Feed Nghệ An(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Nghệ An),Công ty TNHH MNS Feed Nghệ An(trước đây là Công ty TNHH MộtThành viên Dinh dưỡng Nông nghiệpQuốc tế Nghệ An),Phí quản lý,1.606.391.239,1.287.824.042,804.869.783,1.416.606.447,,1606391239.0,1287824042.0,804869783.0,1416606447.0
Công ty TNHH MNS Farm Nghệ An(trước đây là Công ty TNHH MasanNutri-Farm (N.A)),Công ty TNHH MNS Farm Nghệ An(trước đây là Công ty TNHH MasanNutri-Farm (N.A)),Công ty TNHH MNS Farm Nghệ An(trước đây là Công ty TNHH MasanNutri-Farm (N.A)),Bán hàng hóa,14.472.982,15.601.936,-,-,,14472982.0,15601936.0,,
Công ty TNHH MNS Farm Nghệ An(trước đây là Công ty TNHH MasanNutri-Farm (N.A)),Công ty TNHH MNS Farm Nghệ An(trước đây là Công ty TNHH MasanNutri-Farm (N.A)),Công ty TNHH MNS Farm Nghệ An(trước đây là Công ty TNHH MasanNutri-Farm (N.A)),Phí quản lý,3.096.357.943,7.652.397.325,986.100.091,6.898.790.674,,3096357943.0,7652397325.0,986100091.0,6898790674.0
Công ty Cổ phần Việt – Pháp Sản xuấtThức ăn Gia súc,Công ty Cổ phần Việt – Pháp Sản xuấtThức ăn Gia súc,Công ty Cổ phần Việt – Pháp Sản xuấtThức ăn Gia súc,Bán hàng hóa,71.593.600,132.675.545,-,-,,71593600.0,132675545.0,,
Công ty Cổ phần Việt – Pháp Sản xuấtThức ăn Gia súc,Công ty Cổ phần Việt – Pháp Sản xuấtThức ăn Gia súc,Công ty Cổ phần Việt – Pháp Sản xuấtThức ăn Gia súc,Phí quản lý,10.571.231.250,14.829.590.245,5.131.224.940,15.432.135.658,,10571231250.0,14829590245.0,5131224940.0,15432135658.0
Công ty TNHH Một Thành viênProconco Cần Thơ,Công ty TNHH Một Thành viênProconco Cần Thơ,Công ty TNHH Một Thành viênProconco Cần Thơ,Bán hàng hóa,-,17.861.973,-,-,,,17861973.0,,
Công ty TNHH Một Thành viênProconco Cần Thơ,Công ty TNHH Một Thành viênProconco Cần Thơ,Công ty TNHH Một Thành viênProconco Cần Thơ,Phí quản lý,2.483.411.874,1.781.402.913,1.411.327.932,1.959.543.205,,2483411874.0,1781402913.0,1411327932.0,1959543205.0
Công ty TNHH Một Thành viên ConCò Bình Định,Công ty TNHH Một Thành viên ConCò Bình Định,Công ty TNHH Một Thành viên ConCò Bình Định,Bán hàng hóa,-,6.469.691,-,-,,,6469691.0,,
Công ty TNHH Một Thành viên ConCò Bình Định,Công ty TNHH Một Thành viên ConCò Bình Định,Công ty TNHH Một Thành viên ConCò Bình Định,Phí quản lý,1.671.915.669,1.472.308.326,736.957.268,1.619.539.159,,1671915669.0,1472308326.0,736957268.0,1619539159.0
