row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018VND > 72.045.746.024,Phát sinhVND > 3.168.271.915.841,NộpVND > (630.650.053.670),Khẩu trừ/hoàn lạiVND > (2.519.819.893.449),Phân loại lạiVND > 720.340.161,31/12/2018VND > 90.568.054.907,numeric__1/1/2018VND > 72.045.746.024,numeric__Phát sinhVND > 3.168.271.915.841,numeric__NộpVND > (630.650.053.670),numeric__Khẩu trừ/hoàn lạiVND > (2.519.819.893.449),numeric__Phân loại lạiVND > 720.340.161,numeric__31/12/2018VND > 90.568.054.907
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,12.356.262.592,(12.356.262.592),-,-,-,,12356262592.0,-12356262592.0,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,148.627.947.893,565.570.608.804,(525.263.590.831),-,(1.275.430.377),187.659.535.489,148627947893.0,565570608804.0,-525263590831.0,,-1275430377.0,187659535489.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.550.402.744,56.106.348.228,(51.262.402.205),(2.611.728.667),-,4.782.620.100,2550402744.0,56106348228.0,-51262402205.0,-2611728667.0,,4782620100.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.087.606.378,101.152.167.915,(101.436.596.841),-,-,803.177.452,1087606378.0,101152167915.0,-101436596841.0,,,803177452.0
,,,224.311.703.039,3.903.457.303.380,(1.320.968.906.139),(2.522.431.622.116),(555.090.216),283.813.387.948,224311703039.0,3903457303380.0,-1320968906139.0,-2522431622116.0,-555090216.0,283813387948.0
