row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,6.171.592.731.916,6.313.229.100.033,300.0,,6171592731916.0,6313229100033.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,5.917.949.750.813,5.947.095.673.192,310.0,,5917949750813.0,5947095673192.0
Phải trả người bán ngắn hạn,NGUỒN VỐN > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,311,19,996.132.919.346,801.573.550.158,311.0,19.0,996132919346.0,801573550158.0
Người mua trả tiền trước,NGUỒN VỐN > Người mua trả tiền trước,Người mua trả tiền trước,312,,48.883.742.075,35.712.183.790,312.0,,48883742075.0,35712183790.0
Thuế phải nộp Nhà nước,NGUỒN VỐN > Thuế phải nộp Nhà nước,Thuế phải nộp Nhà nước,313,20,283.813.387.948,224.311.703.039,313.0,20.0,283813387948.0,224311703039.0
Phải trả người lao động,NGUỒN VỐN > Phải trả người lao động,Phải trả người lao động,314,,286.388.185,24.501.018,314.0,,286388185.0,24501018.0
Chi phí phải trả,NGUỒN VỐN > Chi phí phải trả,Chi phí phải trả,315,21,1.267.088.936.129,893.632.037.512,315.0,21.0,1267088936129.0,893632037512.0
Phải trả ngắn hạn khác,NGUỒN VỐN > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,22(a),19.702.381.860,581.121.178.228,319.0,,19702381860.0,581121178228.0
Vay ngắn hạn,NGUỒN VỐN > Vay ngắn hạn,Vay ngắn hạn,320,23(a),3.279.081.068.531,3.387.677.592.708,320.0,,3279081068531.0,3387677592708.0
"Quỹ khen thưởng, phúc lợi","NGUỒN VỐN > Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",322,,22.960.926.739,23.042.926.739,322.0,,22960926739.0,23042926739.0
Nợ dài hạn,NGUỒN VỐN > Nợ dài hạn,Nợ dài hạn,330,,253.642.981.103,366.133.426.841,330.0,,253642981103.0,366133426841.0
Phải trả người bán dài hạn,NGUỒN VỐN > Phải trả người bán dài hạn,Phải trả người bán dài hạn,331,19,36.330.147.040,78.525.018.000,331.0,19.0,36330147040.0,78525018000.0
Phải trả dài hạn khác,NGUỒN VỐN > Phải trả dài hạn khác,Phải trả dài hạn khác,337,22(b),20.101.628.673,20.821.499.726,337.0,,20101628673.0,20821499726.0
Vay dài hạn,NGUỒN VỐN > Vay dài hạn,Vay dài hạn,338,23(b),41.142.136.776,95.998.319.156,338.0,,41142136776.0,95998319156.0
Thuế thu nhập hoãn lại phải trả,NGUỒN VỐN > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,341,17,140.455.807.864,157.986.259.876,341.0,17.0,140455807864.0,157986259876.0
Dự phòng phải trả dài hạn,NGUỒN VỐN > Dự phòng phải trả dài hạn,Dự phòng phải trả dài hạn,342,,15.613.260.750,12.802.330.083,342.0,,15613260750.0,12802330083.0
VỐN CHỦ SỞ HỮU (400 = 410),NGUỒN VỐN > VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,10.881.212.471.803,11.331.827.459.740,400.0,,10881212471803.0,11331827459740.0
Vốn chủ sở hữu,NGUỒN VỐN > Vốn chủ sở hữu,Vốn chủ sở hữu,410,24,10.881.212.471.803,11.331.827.459.740,410.0,24.0,10881212471803.0,11331827459740.0
Vốn cổ phần,NGUỒN VỐN > Vốn cổ phần,Vốn cổ phần,411,25,6.279.291.230.000,5.431.327.770.000,411.0,25.0,6279291230000.0,5431327770000.0
- Cổ phiếu phổ thông có quyền biểu quyết,NGUỒN VỐN > - Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,6.279.291.230.000,5.431.327.770.000,,,6279291230000.0,5431327770000.0
Thặng dư vốn cổ phần,NGUỒN VỐN > Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,25,4.292.501.204.992,5.088.056.394.992,412.0,25.0,4292501204992.0,5088056394992.0
Vốn khác của chủ sở hữu,NGUỒN VỐN > Vốn khác của chủ sở hữu,Vốn khác của chủ sở hữu,414,,(265.775.657.006),(265.775.657.006),414.0,,-265775657006.0,-265775657006.0
Cổ phiếu quỹ,NGUỒN VỐN > Cổ phiếu quỹ,Cổ phiếu quỹ,415,25,(1.640.252.631.255),(1.640.252.631.255),415.0,25.0,-1640252631255.0,-1640252631255.0
Chênh lệch tỷ giá hối đoái,NGUỒN VỐN > Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,417,,5.398.307.899,2.951.013.886,417.0,,5398307899.0,2951013886.0
Quỹ đầu tư phát triển,NGUỒN VỐN > Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,418,,22.731.972.844,22.731.972.844,418.0,,22731972844.0,22731972844.0
Lợi nhuận sau thuế chưa phân phối,NGUỒN VỐN > Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,,1.962.584.222.892,2.226.022.362.372,421.0,,1962584222892.0,2226022362372.0
- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,NGUỒN VỐN > - Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,421a,,,93.929.785.879,,,,93929785879.0
- Lợi nhuận sau thuế chưa phân phối năm nay,NGUỒN VỐN > - Lợi nhuận sau thuế chưa phân phối năm nay,- Lợi nhuận sau thuế chưa phân phối năm nay,421b,,1.962.584.222.892,2.132.092.576.493,,,1962584222892.0,2132092576493.0
Lợi ích cổ đông không kiểm soát,NGUỒN VỐN > Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,429,,224.733.821.437,466.766.233.907,429.0,,224733821437.0,466766233907.0
TỔNG NGUỒN VỐN (440 = 300 + 400),NGUỒN VỐN > TỔNG NGUỒN VỐN (440 = 300 + 400),TỔNG NGUỒN VỐN (440 = 300 + 400),440,,17.052.805.203.719,17.645.056.559.773,440.0,,17052805203719.0,17645056559773.0
