row_label_raw,row_label_full,col_0,Mã số,2018 VND,2017 VND,numeric__Mã số,numeric__2018 VND,numeric__2017 VND
LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,,,
Tiền thu từ phát hành cổ phiếu,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ phát hành cổ phiếu,Tiền thu từ phát hành cổ phiếu,31,52.408.270.000,49.726.600.000,31.0,52408270000.0,49726600000.0
Tiền thu từ vốn góp vào một công ty con bôi cổ đông không kiểm soát,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ vốn góp vào một công ty con bôi cổ đông không kiểm soát,Tiền thu từ vốn góp vào một công ty con bôi cổ đông không kiểm soát,31,76.343.325.699,-,31.0,76343325699.0,
Tiền chi mua lại cổ phiếu tại một công ty con,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền chi mua lại cổ phiếu tại một công ty con,Tiền chi mua lại cổ phiếu tại một công ty con,32,-,(247.200.000),32.0,,-247200000.0
Tiền thu từ các khoản vay ngân hàng,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ các khoản vay ngân hàng,Tiền thu từ các khoản vay ngân hàng,33,13.076.955.605.131,7.798.314.906.822,33.0,13076955605131.0,7798314906822.0
Tiền trả nợ gốc vay cho ngân hàng,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay cho ngân hàng,Tiền trả nợ gốc vay cho ngân hàng,34,(13.240.408.311.688),(7.412.453.959.741),34.0,-13240408311688.0,-7412453959741.0
Tiền chi trả cổ tức,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền chi trả cổ tức,Tiền chi trả cổ tức,36,(2.916.727.251.200),(1.157.089.232.500),36.0,-2916727251200.0,-1157089232500.0
Lưu chuyển tiền thuần từ các hoạt động tài chính,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,(2.951.428.362.058),(721.748.885.419),40.0,-2951428362058.0,-721748885419.0
Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40),LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40),Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40),50,(2.569.004.011.479),(2.682.790.774.301),50.0,-2569004011479.0,-2682790774301.0
Tiền và các khoản tương đương tiền đầu năm,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,4.235.913.074.249,6.914.244.921.330,60.0,4235913074249.0,6914244921330.0
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,1.991.773.485,4.369.156.614,61.0,1991773485.0,4369156614.0
Chênh lệch quy đổi tỷ giá hối đoái,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Chênh lệch quy đổi tỷ giá hối đoái,Chênh lệch quy đổi tỷ giá hối đoái,61,219.146.271,89.770.606,61.0,219146271.0,89770606.0
Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61) (Thuyết minh 6),LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61) (Thuyết minh 6),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61) (Thuyết minh 6),70,1.669.119.982.526,4.235.913.074.249,70.0,1669119982526.0,4235913074249.0
