row_label_raw,row_label_full,col_0,31/12/2019 > Giá trị,31/12/2019 > Dự phòng,01/01/2019 > Giá trị,01/01/2019 > Dự phòng,numeric__31/12/2019 > Giá trị,numeric__31/12/2019 > Dự phòng,numeric__01/01/2019 > Giá trị,numeric__01/01/2019 > Dự phòng
Lãi dự thu tiền gửi ngân hàng,Lãi dự thu tiền gửi ngân hàng,Lãi dự thu tiền gửi ngân hàng,25.708.928.767,-,15.323.032.343,-,25708928767.0,,15323032343.0,
Tạm ứng,Tạm ứng,Tạm ứng,2.699.187.693,-,1.871.153.868,-,2699187693.0,,1871153868.0,
"Ký cước, ký quỹ","Ký cước, ký quỹ","Ký cước, ký quỹ",79.296.000,-,90.296.000,-,79296000.0,,90296000.0,
Phải thu khác,Phải thu khác,Phải thu khác,7.196.730.768,-,3.631.711.042,-,7196730768.0,,3631711042.0,
Cộng,Cộng,Cộng,35.684.143.228,-,20.916.193.253,-,35684143228.0,,20916193253.0,
