row_label_raw,row_label_full,col_0,col_1,31/12/2019VND,31/12/2019VND_1,01/01/2019VND,numeric__col_1,numeric__31/12/2019VND,numeric__31/12/2019VND_1,numeric__01/01/2019VND
Tiền mặt tại quỹ+ Vàng miếng SJC tại quỹ,Tiền mặt tại quỹ+ Vàng miếng SJC tại quỹ,Tiền mặt tại quỹ+ Vàng miếng SJC tại quỹ,4 miếng,16.900.000,4 miếng,14.560.000,,16900000.0,,14560000.0
Cộng,Cộng,Cộng,,16.900.000,,14.560.000,,16900000.0,,14560000.0
