row_label_raw,row_label_full,col_0,Đầu năm,Tăng trong năm,Giảm trong năm,Cuối năm,numeric__Đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.727.184.074.877,5.094.579.021.981,5.157.031.076.354,1.664.732.020.504,1727184074877.0,5094579021981.0,5157031076354.0,1664732020504.0
- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,572.632.867.689,1.761.337.627.563,1.705.731.055.131,628.239.440.121,572632867689.0,1761337627563.0,1705731055131.0,628239440121.0
- Ngân hàng Công Thương Quảng Ngãi,- Ngân hàng Công Thương Quảng Ngãi,- Ngân hàng Công Thương Quảng Ngãi,683.471.946.886,1.839.389.582.947,1.966.642.075.458,556.219.454.375,683471946886.0,1839389582947.0,1966642075458.0,556219454375.0
- Ngân hàng Ngoại Thương Quảng Ngãi,- Ngân hàng Ngoại Thương Quảng Ngãi,- Ngân hàng Ngoại Thương Quảng Ngãi,441.251.848.044,1.379.037.782.181,1.397.043.596.677,423.246.033.548,441251848044.0,1379037782181.0,1397043596677.0,423246033548.0
- Ngân hàng Quân Đội Quảng Ngãi,- Ngân hàng Quân Đội Quảng Ngãi,- Ngân hàng Quân Đội Quảng Ngãi,29.827.412.258,114.814.029.290,87.614.349.088,57.027.092.460,29827412258.0,114814029290.0,87614349088.0,57027092460.0
Cộng,Cộng,Cộng,1.727.184.074.877,5.094.579.021.981,5.157.031.076.354,1.664.732.020.504,1727184074877.0,5094579021981.0,5157031076354.0,1664732020504.0
