row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang > Lợi nhuận sau thuế thu nhập doanh nghiệp trong năm,Năm 2019 > 2.403.410.259.984 > 1.354.235.057.518,Năm 2018 > 2.052.821.517.470 > 1.324.561.338.404,numeric__Năm 2019 > 2.403.410.259.984 > 1.354.235.057.518,numeric__Năm 2018 > 2.052.821.517.470 > 1.324.561.338.404
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,996.720.405.833,973.972.595.890,996720405833.0,973972595890.0
- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,818.250.428.333,681.397.986.890,818250428333.0,681397986890.0
+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,62.017.559.881,51.339.935.636,62017559881.0,51339935636.0
"+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi",24.807.023.952,20.535.974.254,24807023952.0,20535974254.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,146.287.304.500,121.906.527.000,146287304500.0,121906527000.0
+ Trả cổ tức bằng cổ phiếu,+ Trả cổ tức bằng cổ phiếu,+ Trả cổ tức bằng cổ phiếu,585.138.540.000,487.615.550.000,585138540000.0,487615550000.0
- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,178.469.977.500,292.574.609.000,178469977500.0,292574609000.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,178.469.977.500,292.574.609.000,178469977500.0,292574609000.0
Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,2.760.924.911.669,2.403.410.259.984,2760924911669.0,2403410259984.0
