row_label_raw,row_label_full,col_0,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Công ty TNHH Bao bì NGK Crown Đà Nẵng,Công ty TNHH Bao bì NGK Crown Đà Nẵng,Công ty TNHH Bao bì NGK Crown Đà Nẵng,-,1.214.461.512,,1214461512.0
Công ty TNHH Asia Packing Industries Việt Nam,Công ty TNHH Asia Packing Industries Việt Nam,Công ty TNHH Asia Packing Industries Việt Nam,14.142.505.608,8.149.293.306,14142505608.0,8149293306.0
Công ty TNHH TM & Vận tải Thái Tân,Công ty TNHH TM & Vận tải Thái Tân,Công ty TNHH TM & Vận tải Thái Tân,6.049.227.800,7.038.621.700,6049227800.0,7038621700.0
Công ty CP In bao bì Khatoco,Công ty CP In bao bì Khatoco,Công ty CP In bao bì Khatoco,8.668.584.446,7.871.992.155,8668584446.0,7871992155.0
Công ty CP Tetra Pak Việt Nam,Công ty CP Tetra Pak Việt Nam,Công ty CP Tetra Pak Việt Nam,7.620.864.561,4.608.148.934,7620864561.0,4608148934.0
Công ty TNHH Truyền thông WPP,Công ty TNHH Truyền thông WPP,Công ty TNHH Truyền thông WPP,45.493.695.110,56.991.711.427,45493695110.0,56991711427.0
Công ty CP Phân bón Việt Nhật,Công ty CP Phân bón Việt Nhật,Công ty CP Phân bón Việt Nhật,17.955.000.000,18.155.000.000,17955000000.0,18155000000.0
Công ty CP Hóa chất Á Châu,Công ty CP Hóa chất Á Châu,Công ty CP Hóa chất Á Châu,6.369.143.000,5.944.549.024,6369143000.0,5944549024.0
Công ty CP Bao bì Kinh Bắc,Công ty CP Bao bì Kinh Bắc,Công ty CP Bao bì Kinh Bắc,2.840.416.634,2.272.901.257,2840416634.0,2272901257.0
Công TNHH SX-TM-DV Minh Thông,Công TNHH SX-TM-DV Minh Thông,Công TNHH SX-TM-DV Minh Thông,4.809.480.816,2.608.732.500,4809480816.0,2608732500.0
Công ty TNHH Dịch vụ kỹ thuật Hanh Xương,Công ty TNHH Dịch vụ kỹ thuật Hanh Xương,Công ty TNHH Dịch vụ kỹ thuật Hanh Xương,21.031.134.169,-,21031134169.0,
Công ty CP Cơ khí và Lắp máy Đại Hãn,Công ty CP Cơ khí và Lắp máy Đại Hãn,Công ty CP Cơ khí và Lắp máy Đại Hãn,,30.185.000,,30185000.0
Công ty TNHH MTV Úng Dụng& PT Công nghệ,Công ty TNHH MTV Úng Dụng& PT Công nghệ,Công ty TNHH MTV Úng Dụng& PT Công nghệ,132.291.751.417,132.291.751.417,132291751417.0,132291751417.0
Công ty CP Xây dựng Đô thị & Khu Công nghiệp,Công ty CP Xây dựng Đô thị & Khu Công nghiệp,Công ty CP Xây dựng Đô thị & Khu Công nghiệp,17.882.188.620,12.641.989.320,17882188620.0,12641989320.0
Công ty TNHH TM &KT Nguyễn Liêu,Công ty TNHH TM &KT Nguyễn Liêu,Công ty TNHH TM &KT Nguyễn Liêu,6.866.798.723,-,6866798723.0,
Tập đoàn Công nghiệp - Viễn thông Quân Đội,Tập đoàn Công nghiệp - Viễn thông Quân Đội,Tập đoàn Công nghiệp - Viễn thông Quân Đội,-,1.281.650.000,,1281650000.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,196.020.558.628,183.134.159.194,196020558628.0,183134159194.0
Cộng,Cộng,Cộng,488.041.349.532,444.235.146.746,488041349532.0,444235146746.0
