row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,4.500.496.287,76.527.321.283,4500496287.0,76527321283.0
Chi phí lương,Chi phí lương,Chi phí lương,4.302.057.711,7.420.040.660,4302057711.0,7420040660.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,79.999.998,209.288.200,79999998.0,209288200.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,73.438.577,49.317.191.319,73438577.0,49317191319.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,-,18.460.674.189,,18460674189.0
Chi phí khác,Chi phí khác,Chi phí khác,45.000.001,1.120.126.915,45000001.0,1120126915.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,90.067.831.769,361.297.806.137,90067831769.0,361297806137.0
Chi phí lương,Chi phí lương,Chi phí lương,60.904.957.306,103.173.050.767,60904957306.0,103173050767.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,10.931.318.511,44.354.221.217,10931318511.0,44354221217.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,5.000.000.000,167.404.479.554,5000000000.0,167404479554.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.585.026.375,3.275.146.443,3585026375.0,3275146443.0
Chi phí tư vấn phát hành trái phiếu,Chi phí tư vấn phát hành trái phiếu,Chi phí tư vấn phát hành trái phiếu,-,33.151.942.083,,33151942083.0
Chi phí khác,Chi phí khác,Chi phí khác,9.646.529.577,9.938.966.073,9646529577.0,9938966073.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,94.568.328.056,437.825.127.420,94568328056.0,437825127420.0
