row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,2.634.491.844.526,2.455.785.169.819,,,2634491844526.0,2455785169819.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,6.368.772.429,159.404.955.250,,5.0,6368772429.0,159404955250.0
111,111,111,1. Tiền,,6.368.772.429,10.404.955.250,,,6368772429.0,10404955250.0
112,112,112,2. Các khoản tương đương tiền,,-,149.000.000.000,,,,149000000000.0
120,120,120,II. Đầu tư ngắn hạn,,230.000.000,230.000.000,,,230000000.0,230000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,230.000.000,230.000.000,,,230000000.0,230000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,979.748.415.916,663.643.911.340,,,979748415916.0,663643911340.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,150.042.262.772,257.635.638.270,,6.0,150042262772.0,257635638270.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,280.210.070.943,280.214.791.924,,7.0,280210070943.0,280214791924.0
135,135,135,3. Phải thu về cho vay ngắn hạn,,-,20.993.934.820,,,,20993934820.0
136,136,136,4. Phải thu ngắn hạn khác,8,764.448.474.716,314.751.938.841,,8.0,764448474716.0,314751938841.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,9,(214.952.392.515),(209.952.392.515),,9.0,-214952392515.0,-209952392515.0
140,140,140,IV. Hàng tồn kho,10,1.646.260.396.953,1.630.964.310.178,,10.0,1646260396953.0,1630964310178.0
141,141,141,1. Hàng tồn kho,,1.646.260.396.953,1.630.964.310.178,,,1646260396953.0,1630964310178.0
150,150,150,V. Tài sản ngắn hạn khác,,1.884.259.228,1.541.993.051,,,1884259228.0,1541993051.0
151,151,151,1. Chi phí trả trước ngắn hạn,,1.062.577.750,1.541.993.051,,,1062577750.0,1541993051.0
152,152,152,2. Thuế GTGT được khấu trừ,,821.681.478,-,,,821681478.0,
