row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu tiền đặt cọc (*),Ngắn hạn > Phải thu tiền đặt cọc (*),Phải thu tiền đặt cọc (*),387.964.800.000,-,387964800000.0,
"Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Ngắn hạn > Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")",136.646.377.826,139.646.377.826,136646377826.0,139646377826.0
Phải thu cổ tức,Ngắn hạn > Phải thu cổ tức,Phải thu cổ tức,114.238.992.439,-,114238992439.0,
Tạm ứng đầu tư,Ngắn hạn > Tạm ứng đầu tư,Tạm ứng đầu tư,71.980.914.000,71.980.914.000,71980914000.0,71980914000.0
"Ký quỹ, ký cược","Ngắn hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",39.528.324.823,39.528.324.823,39528324823.0,39528324823.0
Tạm ứng nhân viên,Ngắn hạn > Tạm ứng nhân viên,Tạm ứng nhân viên,8.644.669.268,10.250.577.018,8644669268.0,10250577018.0
Tạm ứng góp vốn,Ngắn hạn > Tạm ứng góp vốn,Tạm ứng góp vốn,-,47.000.000.000,,47000000000.0
Khác,Ngắn hạn > Khác,Khác,5.444.396.360,6.345.745.174,5444396360.0,6345745174.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,764.448.474.716,314.751.938.841,764448474716.0,314751938841.0
Dự phòng phải thu ngắn hạn khác(Thuyết minh số 9),Ngắn hạn > Dự phòng phải thu ngắn hạn khác(Thuyết minh số 9),Dự phòng phải thu ngắn hạn khác(Thuyết minh số 9),(84.159.214.223),(79.159.214.223),-84159214223.0,-79159214223.0
GIÁ TRỊ THUÀN,Ngắn hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,680.289.260.493,235.592.724.618,680289260493.0,235592724618.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu bên liên quan (Thuyết minh số 29),Trong đó: > Phải thu bên liên quan (Thuyết minh số 29),Phải thu bên liên quan (Thuyết minh số 29),225.110.891.910,162.859.635.945,225110891910.0,162859635945.0
Phải thu bên khác,Trong đó: > Phải thu bên khác,Phải thu bên khác,539.337.582.806,151.892.302.896,539337582806.0,151892302896.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Ký quỹ, ký cược dài hạn","Dài hạn > Ký quỹ, ký cược dài hạn","Ký quỹ, ký cược dài hạn",7.203.463.000,7.203.463.000,7203463000.0,7203463000.0
