row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,4.204.472.951.950,269.610.500.554,4204472951950.0,269610500554.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",3.213.548.241.494,9.234.272.810,3213548241494.0,9234272810.0
Nhận thu hộ bên liên quan (*),Nhận thu hộ bên liên quan (*),Nhận thu hộ bên liên quan (*),387.964.800.000,-,387964800000.0,
Phải trả từ việc cán trừ công nợ bên liên quan,Phải trả từ việc cán trừ công nợ bên liên quan,Phải trả từ việc cán trừ công nợ bên liên quan,322.491.974.533,-,322491974533.0,
Phải trả lãi vay,Phải trả lãi vay,Phải trả lãi vay,240.439.666.343,222.816.398.629,240439666343.0,222816398629.0
Phí bảo trì,Phí bảo trì,Phí bảo trì,12.878.622.263,12.730.063.584,12878622263.0,12730063584.0
Nhận góp vốn theo HĐHTKD từ các bên liên quan,Nhận góp vốn theo HĐHTKD từ các bên liên quan,Nhận góp vốn theo HĐHTKD từ các bên liên quan,7.366.596.913,7.366.596.913,7366596913.0,7366596913.0
Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,5.507.404.363,5.507.404.363,5507404363.0,5507404363.0
Khác,Khác,Khác,14.275.646.041,11.955.764.255,14275646041.0,11955764255.0
Dài hạn,Dài hạn,Dài hạn,361.654.296.336,3.921.382.938.366,361654296336.0,3921382938366.0
Nhận góp vốn theo HĐHTKD từ các bên liên quan,Nhận góp vốn theo HĐHTKD từ các bên liên quan,Nhận góp vốn theo HĐHTKD từ các bên liên quan,360.176.907.336,714.905.549.366,360176907336.0,714905549366.0
"Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",1.477.389.000,3.206.477.389.000,1477389000.0,3206477389000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.566.127.248.286,4.190.993.438.920,4566127248286.0,4190993438920.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên liên quan (Thuyết minh số 29),Trong đó: > Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),4.398.596.421.598,4.031.438.141.528,4398596421598.0,4031438141528.0
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,167.530.826.688,159.555.297.392,167530826688.0,159555297392.0
