row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VNDGiá trịcó thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VNDGiá trịcó thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VNDGiá trịcó thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VNDGiá trịcó thể thu hồi
Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,Phải thu khó có khả năng thu hồi,,,,
Phải thu ngắn hạn của khách hàng,Phải thu khó có khả năng thu hồi > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,363.602.124.173,33.895.689.355,283.956.712.613,27.861.724.844,363602124173.0,33895689355.0,283956712613.0,27861724844.0
,,,363.602.124.173,33.895.689.355,283.956.712.613,27.861.724.844,363602124173.0,33895689355.0,283956712613.0,27861724844.0
Dự phòng phải thu ngắn hạn khó đòi,Phải thu khó có khả năng thu hồi > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,329.706.434.818,,256.094.987.769,,329706434818.0,,256094987769.0
