row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Doanh thu bán hàng hóa,Trong đó: > - Doanh thu bán hàng hóa,- Doanh thu bán hàng hóa,494.190.471.744,646.999.639.355,494190471744.0,646999639355.0
- Doanh thu cung cấp dịch vụ,Trong đó: > - Doanh thu cung cấp dịch vụ,- Doanh thu cung cấp dịch vụ,11.058.012.521.743,9.824.611.198.602,11058012521743.0,9824611198602.0
,,,11.552.202.993.487,10.471.610.837.957,11552202993487.0,10471610837957.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,
- Hàng bán bị trả lại,Các khoản giảm trừ doanh thu > - Hàng bán bị trả lại,- Hàng bán bị trả lại,(86.048.778.885),(73.184.080.848),-86048778885.0,-73184080848.0
,,,(86.048.778.885),(73.184.080.848),-86048778885.0,-73184080848.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu > Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,11.466.154.214.602,10.398.426.757.109,11466154214602.0,10398426757109.0
Doanh thu đối với các bên liên quan(chi tiết tại Thuyết minh 32),Các khoản giảm trừ doanh thu > Doanh thu đối với các bên liên quan(chi tiết tại Thuyết minh 32),Doanh thu đối với các bên liên quan(chi tiết tại Thuyết minh 32),84.604.385.510,78.258.232.482,84604385510.0,78258232482.0
