row_label_raw,row_label_full,col_0,Current year,Previous year,numeric__Current year,numeric__Previous year
a) Revenues,a) Revenues,a) Revenues,a) Revenues,a) Revenues,,
Revenues from export of fish,Revenues from export of fish,Revenues from export of fish,"2,826,044,970,682","2,949,078,295,312",,
Revenues from real estate,Revenues from real estate,Revenues from real estate,"68,639,372,407","89,461,939,463",,
Revenues from services rendered,Revenues from services rendered,Revenues from services rendered,"211,240,966,653","233,573,484,718",,
Revenues from trading,Revenues from trading,Revenues from trading,"4,127,573,747,075","2,984,200,634,738",,
Revenue from sales of feed meal,Revenue from sales of feed meal,Revenue from sales of feed meal,"4,002,080,514,600","4,983,408,179,800",,
Revenue from solar power,Revenue from solar power,Revenue from solar power,"786,031,125,551","751,174,089,304",,
Other revenues,Other revenues,Other revenues,"210,336,112","642,391,866",,
Total,Total,Total,"12,021,821,033,080","11,991,539,015,201",,
