row_label_raw,row_label_full,col_0,Current year,Previous year,numeric__Current year,numeric__Previous year
Tax expenses in respect of the current period taxable profit,Tax expenses in respect of the current period taxable profit,Tax expenses in respect of the current period taxable profit,"61,651,703,994","70,023,476,007",,
Adjustment of tax expenses in the previous periods to the current period,Adjustment of tax expenses in the previous periods to the current period,Adjustment of tax expenses in the previous periods to the current period,"2,603,657,452","558,849,521",,
Total,Total,Total,"64,255,361,446","70,582,325,528",,
