row_label_raw,row_label_full,col_0,Current year,Previous year,numeric__Current year,numeric__Previous year
Cost of export fish,Cost of export fish,Cost of export fish,"2,558,909,600,221","2,636,768,234,723",,
Costs of investment properties,Costs of investment properties,Costs of investment properties,"27,490,770,095","27,847,658,475",,
Cost price of services rendered,Cost price of services rendered,Cost price of services rendered,"156,914,061,960","159,022,930,417",,
Cost of trading,Cost of trading,Cost of trading,"4,029,341,364,446","2,856,507,059,946",,
Cost price of sales of feed meal,Cost price of sales of feed meal,Cost price of sales of feed meal,"3,641,966,859,065","4,740,159,804,748",,
Cost of solar power,Cost of solar power,Cost of solar power,"221,186,970,692","211,229,802,403",,
Revert provision for decline in value of inventories,Revert provision for decline in value of inventories,Revert provision for decline in value of inventories,"(307,120,895)",,,
Others,Others,Others,"210,336,095","642,391,866",,
Total,Total,Total,"10,635,712,841,679","10,632,177,882,578",,
