row_label_raw,row_label_full,Số cuối năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số đầu năm
12.371.760.230,12.371.760.230,12.371.760.230,44.536.682.425,77.618.160.888,45.453.238.693,44536682425.0,77618160888.0,45453238693.0
61.035.072.926,61.035.072.926,61.035.072.926,64.049.239.912,72.058.359.047,69.044.192.061,64049239912.0,72058359047.0,69044192061.0
4.008.345.078,4.008.345.078,4.008.345.078,11.112.767.972,10.107.187.712,2.947.411.133,11112767972.0,10107187712.0,2947411133.0
70.146.178.000,70.146.178.000,70.146.178.000,25.234.166.831,374.011.439.706,418.923.450.875,25234166831.0,374011439706.0,418923450875.0
174.768.000,174.768.000,174.768.000,3.187.284.182,3.202.284.182,189.768.000,3187284182.0,3202284182.0,189768000.0
147.736.124.234,147.736.124.234,147.736.124.234,148.120.141.322,536.997.431.535,536.558.060.762,148120141322.0,536997431535.0,536558060762.0
