row_label_raw,row_label_full,- Vietnam Joint Stock Commercial Bank for Industry and Trade (VietinBank) - Eastern Ha Noi Branch,col_1,"342,547,500,000",numeric__col_1,"numeric__342,547,500,000"
- Prosperity and Growth Commercial Joint Stock Bank (PGBank) - Ha Noi Branch,- Prosperity and Growth Commercial Joint Stock Bank (PGBank) - Ha Noi Branch,- Prosperity and Growth Commercial Joint Stock Bank (PGBank) - Ha Noi Branch,"188,220,000,000",,,
- Prosperity and Growth Commercial Joint Stock Bank (PGBank) - An Giang Branch,- Prosperity and Growth Commercial Joint Stock Bank (PGBank) - An Giang Branch,- Prosperity and Growth Commercial Joint Stock Bank (PGBank) - An Giang Branch,"387,939,450,000",,,
- Prosperity and Growth Commercial Joint Stock Bank (PGBank) - Headquarters,- Prosperity and Growth Commercial Joint Stock Bank (PGBank) - Headquarters,- Prosperity and Growth Commercial Joint Stock Bank (PGBank) - Headquarters,"274,456,673,853",,,
- Fisrt Commercial Bank - HCM City Branch,- Fisrt Commercial Bank - HCM City Branch,- Fisrt Commercial Bank - HCM City Branch,"1,594,382,400,000",,,
- Vietnam Joint Stock Commercial Bank for Industry and Trade (VietinBank) - Dong Thap Branch,- Vietnam Joint Stock Commercial Bank for Industry and Trade (VietinBank) - Dong Thap Branch,- Vietnam Joint Stock Commercial Bank for Industry and Trade (VietinBank) - Dong Thap Branch,"1,594,000,000,000","1,878,000,000,000",,
- Vietnam Prosperity Joint Stock Commercial Bank (VPBank) - An Giang Branch,- Vietnam Prosperity Joint Stock Commercial Bank (VPBank) - An Giang Branch,- Vietnam Prosperity Joint Stock Commercial Bank (VPBank) - An Giang Branch,,"74,817,522,000",,
- FIRST COMMERCIAL BANK - HO CHI MINH CITY BRANCH,- FIRST COMMERCIAL BANK - HO CHI MINH CITY BRANCH,- FIRST COMMERCIAL BANK - HO CHI MINH CITY BRANCH,"120,000,000,000","200,000,000,000",,
- Joint Stock Commercial Bank For Foreign Trade Of Vietnam (VCB),- Joint Stock Commercial Bank For Foreign Trade Of Vietnam (VCB),- Joint Stock Commercial Bank For Foreign Trade Of Vietnam (VCB),"2,544,000,000","6,288,000,000",,
- Asia Commercial Joint Stock Bank (ACB),- Asia Commercial Joint Stock Bank (ACB),- Asia Commercial Joint Stock Bank (ACB),"796,000,000","1,324,000,000",,
- Prosperity and Growth Commercial Joint Stock Bank (PGBank),- Prosperity and Growth Commercial Joint Stock Bank (PGBank),- Prosperity and Growth Commercial Joint Stock Bank (PGBank),"4,750,000,000","750,000,000",,
- Vietnam Prosperity Joint Stock Commercial Bank (VPBank),- Vietnam Prosperity Joint Stock Commercial Bank (VPBank),- Vietnam Prosperity Joint Stock Commercial Bank (VPBank),"2,272,500,000","8,332,500,000",,
- Asia Commercial Joint Stock Bank (ACB),- Asia Commercial Joint Stock Bank (ACB),- Asia Commercial Joint Stock Bank (ACB),"15,200,000,000","18,000,000,000",,
- Vietnam Prosperity Joint Stock Commercial Bank (VPBank),- Vietnam Prosperity Joint Stock Commercial Bank (VPBank),- Vietnam Prosperity Joint Stock Commercial Bank (VPBank),"78,420,000,000","96,900,000,000",,
- First Commercial Bank - Ho Chi Minh City Branch,- First Commercial Bank - Ho Chi Minh City Branch,- First Commercial Bank - Ho Chi Minh City Branch,"156,000,000,000","300,000,000,000",,
- China Construction Corporation - Ho Chi Minh City Branch,- China Construction Corporation - Ho Chi Minh City Branch,- China Construction Corporation - Ho Chi Minh City Branch,"328,600,000,000","392,600,000,000",,
- Personal Loans,- Personal Loans,- Personal Loans,"1,158,629,762,152","797,874,538,025",,
