row_label_raw,row_label_full,col_0,Current year,Previous year,numeric__Current year,numeric__Previous year
Proceeds from disposals of fixed assets,Proceeds from disposals of fixed assets,Proceeds from disposals of fixed assets,"66,223,636","1,890,635,520",,
Income from property rental,Income from property rental,Income from property rental,"2,306,526,568","6,182,082,905",,
Penalties,Penalties,Penalties,"286,427,000","2,077,484,000",,
Others,Others,Others,"14,222,035,864","7,943,734,780",,
Total,Total,Total,"16,881,213,068","18,093,937,205",,
