row_label_raw,row_label_full,3. Số tiền đi vay thực thu trong năm,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
- Tiền thu từ đi vay theo khế ước thông thường,- Tiền thu từ đi vay theo khế ước thông thường,- Tiền thu từ đi vay theo khế ước thông thường,14.738.828.520.085,17.267.448.054.598,14738828520085.0,17267448054598.0
- Tiền thu từ phát hành trái phiếu thường,- Tiền thu từ phát hành trái phiếu thường,- Tiền thu từ phát hành trái phiếu thường,964.106.934.323,,964106934323.0,
4. Số tiền đã thực trả gốc vay trong năm:,4. Số tiền đã thực trả gốc vay trong năm:,4. Số tiền đã thực trả gốc vay trong năm:,Năm nay,Năm trước,,
- Tiền trả nợ gốc vay theo khế ước thông thường:,4. Số tiền đã thực trả gốc vay trong năm: > - Tiền trả nợ gốc vay theo khế ước thông thường:,- Tiền trả nợ gốc vay theo khế ước thông thường:,12.757.217.763.461,16.195.280.370.344,12757217763461.0,16195280370344.0
- Tiền trả nợ gốc trái phiếu thường,- Tiền trả nợ gốc trái phiếu thường,- Tiền trả nợ gốc trái phiếu thường,,,,
