row_label_raw,row_label_full,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,180.853.915.747,195.034.280.361,numeric__180.853.915.747,numeric__195.034.280.361
"Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế","Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế","Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế",,,,
Số lượng cổ phiếu phổ thông đang lưu hành bình quân trong năm,"Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế > Số lượng cổ phiếu phổ thông đang lưu hành bình quân trong năm",Số lượng cổ phiếu phổ thông đang lưu hành bình quân trong năm,349.618.568,336.526.752,349618568.0,336526752.0
Lãi cơ bản trên cổ phiếu (*),"Quỹ khen thưởng, phúc lợi trích từ lợi nhuận sau thuế > Lãi cơ bản trên cổ phiếu (*)",Lãi cơ bản trên cổ phiếu (*),517,580,517.0,580.0
