row_label_raw,row_label_full,col_0,Current year,Previous year,numeric__Current year,numeric__Previous year
Trade discounts,Trade discounts,Trade discounts,"2,979,419,787","2,843,340,500",,
Sales rebates,Sales rebates,Sales rebates,"582,031,544","1,152,894,325",,
Sales returns,Sales returns,Sales returns,"5,141,691,749","14,389,028,269",,
Total,Total,Total,"8,703,143,080","18,385,263,094",,
