row_label_raw,row_label_full,Số cuối năm,Số phải thu trong năm,Số đã thực thu trong năm,Số đầu năm,numeric__Số phải thu trong năm,numeric__Số đã thực thu trong năm,numeric__Số đầu năm
3.518.314.144,3.518.314.144,3.518.314.144,1.066.846.816,,2.451.467.328,1066846816.0,,2451467328.0
3.518.314.144,3.518.314.144,3.518.314.144,1.719.401.053,,2.451.467.328,1719401053.0,,2451467328.0
