row_label_raw,row_label_full,col_0,Current year,Previous year,numeric__Current year,numeric__Previous year
Property rental costs,Property rental costs,Property rental costs,"4,841,957,974","4,894,988,278",,
Penalties,Penalties,Penalties,"25,089,477,784","5,126,029,267",,
Others,Others,Others,"8,605,250,121","7,783,857,700",,
Total,Total,Total,"38,536,685,879","17,804,875,305",,
