row_label_raw,row_label_full,Bên cho vay,Hợp đồng/Khế ước,Hạn mức/Số tiền vay (VND) > USD,Hạn mức/Số tiền vay (VND) > VND,Dư nợ vay > USD,Dư nợ vay > VND,Thời hạn vay (Tháng),Lãi suất(%),Mục đích vay,Hình thức đảm bảo,numeric__Hợp đồng/Khế ước,numeric__Hạn mức/Số tiền vay (VND) > USD,numeric__Hạn mức/Số tiền vay (VND) > VND,numeric__Dư nợ vay > USD,numeric__Dư nợ vay > VND,numeric__Thời hạn vay (Tháng),numeric__Lãi suất(%),numeric__Mục đích vay,numeric__Hình thức đảm bảo
- Ngân hàng TMCP Phát triển TP.HCM - PGD Rạch Dừa,- Ngân hàng TMCP Phát triển TP.HCM - PGD Rạch Dừa,- Ngân hàng TMCP Phát triển TP.HCM - PGD Rạch Dừa,030/2024PGDRD/HĐTD,,50.000.000,,50.000.000,Theo từng khế ước nhận nợ,"7,2%",Bổ sung vốn lưu động,Hợp đồng tiền gửi,,,50000000.0,,50000000.0,,0.07200000000000001,,
Ngân hàngChina Construction Bank Corporation _ CN TP HCM,Ngân hàngChina Construction Bank Corporation _ CN TP HCM,Ngân hàngChina Construction Bank Corporation _ CN TP HCM,SYND-CCB-FACONT/2023-001,,397.600.000.000,,392.600.000.000,96,"8,5%",DA NMĐNLMT LA,Thế chấp bằng tài sản hình thành từ dự án,,,397600000000.0,,392600000000.0,96.0,0.085,,
- Ngân Hàng TMCP Việt Nam Thịnh Vượng - CN An Giang,- Ngân Hàng TMCP Việt Nam Thịnh Vượng - CN An Giang,- Ngân Hàng TMCP Việt Nam Thịnh Vượng - CN An Giang,AGG/22097,,150.000.000.000,,139.342.718.570,6,theo từng lần nhận nợ,Sản xuất kinh doanh,"QSĐĐ, cổ phiếu",,,150000000000.0,,139342718570.0,6.0,,,
- Ngân hàng Indovinabank - CN Đồng Nai,- Ngân hàng Indovinabank - CN Đồng Nai,- Ngân hàng Indovinabank - CN Đồng Nai,IVB - DN/CL/0423/018,,100.000.000.000,,72.407.262.991,5,theo từng lần nhận nợ,Sản xuất kinh doanh,Cổ phiếu,,,100000000000.0,,72407262991.0,5.0,,,
- Ngân Hàng BPCE IOM - CN TP. Hồ Chí Minh,- Ngân Hàng BPCE IOM - CN TP. Hồ Chí Minh,- Ngân Hàng BPCE IOM - CN TP. Hồ Chí Minh,FCA-000736-2024,2.000.000,,,46.882.493.584,5,theo từng lần nhận nợ,Sản xuất kinh doanh,Hợp đồng tiền gửi,,2000000.0,,,46882493584.0,5.0,,,
- Ngân hàng TNHH MTV United Overseas Bank,- Ngân hàng TNHH MTV United Overseas Bank,- Ngân hàng TNHH MTV United Overseas Bank,UOB/HCMC/CMB/745 7/002,1.000.000,,,20.377.812.240,4,theo từng lần nhận nợ,Sản xuất kinh doanh,Hợp đồng tiền gửi,,1000000.0,,,20377812240.0,4.0,,,
- Ngân hàng Vietinbank - CN Đồng Tháp,- Ngân hàng Vietinbank - CN Đồng Tháp,- Ngân hàng Vietinbank - CN Đồng Tháp,299/2022-HĐCVHM/NHCT720-SMSF,,65.000.000.000,,66.687.621.618,5,theo từng lần nhận nợ,Sản xuất kinh doanh,QSĐĐ,,,65000000000.0,,66687621618.0,5.0,,,
