row_label_raw,row_label_full,Ngoại tệ các loại,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
- Dollar Mỹ (USD),- Dollar Mỹ (USD),- Dollar Mỹ (USD),"2.724.644,67","1.951.163,41",2724644.67,1951163.41
- Euro (EUR),- Euro (EUR),- Euro (EUR),"4.682,07","1.629,65",4682.07,1629.65
- Đô la Hồng Kông (HKD),- Đô la Hồng Kông (HKD),- Đô la Hồng Kông (HKD),"14.860,00","14.860,00",14860.0,14860.0
- Nhân dân tệ (CNY),- Nhân dân tệ (CNY),- Nhân dân tệ (CNY),"22.947,60","22.947,60",22947.6,22947.6
- Baht Thái Lan (THB),- Baht Thái Lan (THB),- Baht Thái Lan (THB),"5.150,00","5.150,00",5150.0,5150.0
- Singapore (SGD),- Singapore (SGD),- Singapore (SGD),"6.694,00","4.277,00",6694.0,4277.0
- Yên Nhật (JPY),- Yên Nhật (JPY),- Yên Nhật (JPY),"5,00","871.169,00",5.0,871169.0
