row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
- Hàng đang đi đường,- Hàng đang đi đường,- Hàng đang đi đường,,,,,,,,
"- Nguyên liệu, vật liệu","- Hàng đang đi đường > - Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu",211.662.483.977,,153.468.994.895,,211662483977.0,,153468994895.0,
"- Công cụ, dụng cụ","- Hàng đang đi đường > - Công cụ, dụng cụ","- Công cụ, dụng cụ",19.722.365.762,,9.111.025.360,,19722365762.0,,9111025360.0,
- Chi phí sản xuất kinh doanhđở dang,- Hàng đang đi đường > - Chi phí sản xuất kinh doanhđở dang,- Chi phí sản xuất kinh doanhđở dang,1.299.837.430.363,,1.230.887.451.698,,1299837430363.0,,1230887451698.0,
- Thành phẩm,- Hàng đang đi đường > - Thành phẩm,- Thành phẩm,719.236.758.003,,1.111.095.043.441,,719236758003.0,,1111095043441.0,
- Hàng hóa,- Hàng đang đi đường > - Hàng hóa,- Hàng hóa,506.548.960.734,,500.033.887.580,(307.120.895),506548960734.0,,500033887580.0,-307120895.0
- Hàng gửi đi bán,- Hàng đang đi đường > - Hàng gửi đi bán,- Hàng gửi đi bán,7.259.853.616,,5.855.895.724,,7259853616.0,,5855895724.0,
- Hàng hóa bất động sản,- Hàng đang đi đường > - Hàng hóa bất động sản,- Hàng hóa bất động sản,1.571.968.472.714,,1.546.263.594.906,,1571968472714.0,,1546263594906.0,
Cộng,- Hàng đang đi đường > Cộng,Cộng,4.336.236.325.169,,4.556.715.893.604,(307.120.895),4336236325169.0,,4556715893604.0,-307120895.0
