row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2024,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,464.666.728.448,,,464.666.728.448,464666728448.0,,,464666728448.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,229.941.996.542,,,229.941.996.542,229941996542.0,,,229941996542.0
Vay và nợ,Vay và nợ,Vay và nợ,6.759.017.748.781,4.605.192.125.610,2.311.686.651.800,13.675.896.526.191,6759017748781.0,4605192125610.0,2311686651800.0,13675896526191.0
Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,,,,,,,,
Chỉ phí phải trả,Trái phiếu chuyển đổi > Chỉ phí phải trả,Chỉ phí phải trả,64.583.859.792,,,64.583.859.792,64583859792.0,,,64583859792.0
Các khoản phải trả phải nộp khác,Trái phiếu chuyển đổi > Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,83.772.214.762,3.294.000.000,,87.066.214.762,83772214762.0,3294000000.0,,87066214762.0
Cộng,Trái phiếu chuyển đổi > Cộng,Cộng,7.601.982.548.325,4.608.486.125.610,2.311.686.651.800,14.522.155.325.735,7601982548325.0,4608486125610.0,2311686651800.0,14522155325735.0
