row_label_raw,row_label_full,col_0,Ending Balance,Beginning Balance,numeric__Ending Balance,numeric__Beginning Balance
a) Short-term unearned revenues,a) Short-term unearned revenues,a) Short-term unearned revenues,"550,309,052","3,486,491,831",,
Unearned revenues,Unearned revenues,Unearned revenues,"264,000,000","240,000,000",,
Revenues from traditional client programs,Revenues from traditional client programs,Revenues from traditional client programs,,"2,962,272,779",,
Others,Others,Others,"286,309,052","284,219,052",,
b) Short-term unearned revenues,b) Short-term unearned revenues,b) Short-term unearned revenues,"15,580,430,129","14,445,784,805",,
Unearned revenues,Unearned revenues,Unearned revenues,"284,694,842","534,937,466",,
Revenues from traditional client programs,Revenues from traditional client programs,Revenues from traditional client programs,"15,248,365,455","13,579,258,455",,
Others,Others,Others,"47,369,832","331,588,884",,
Total,Total,Total,"16,130,739,181","17,932,276,636",,
