row_label_raw,row_label_full,col_0,Current year,Previous year,numeric__Current year,numeric__Previous year
Packing material costs,Packing material costs,Packing material costs,"4,270,784,059,263","6,507,546,309,998",,
Labor costs and staff costs,Labor costs and staff costs,Labor costs and staff costs,"468,956,201,287","508,366,494,296",,
Tool and stationery cost,Tool and stationery cost,Tool and stationery cost,"43,784,516,267","44,161,884,706",,
Depreciation,Depreciation,Depreciation,"367,994,862,558","367,145,909,453",,
External services,External services,External services,"682,612,909,006","585,225,138,797",,
"Tax, duties, fees","Tax, duties, fees","Tax, duties, fees","1,479,330,223","834,394,665",,
Others,Others,Others,"187,925,404,181","189,462,849,943",,
Total,Total,Total,"6,023,537,282,785","8,202,742,981,858",,
